CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"101914133",160,15.8,79,7.8,56,5.5,0,0
"101914134",78,6.5,64,5.3,86,7.2,0,0
"101914137",215,19.7,64,5.9,72,6.6,0,0
"101914138",199,18.2,64,5.9,82,7.5,0,0
"101914139",44,5.4,51,6.3,71,8.8,0,0
"101915001",106,2.8,253,6.6,325,8.5,2447,63.9
"101915002",399,11.2,101,2.8,294,8.2,2057,57.6
"101915003",101,2.6,294,7.6,299,7.8,2257,58.6
"101915004",83,2.3,201,5.7,290,8.2,2505,70.5
"101915034",1,7.7,0,0,0,0,0,0
"101915037",5,20,0,0,6,24,1,4
"101915038",8,9.2,1,1.1,21,24.1,17,19.5
"101915039",0,0,0,0,1,100,0,0
"101915041",276,22.4,40,3.2,107,8.7,257,20.9
"101915042",76,6.7,66,5.8,91,8,256,22.5
"101915043",287,18.6,56,3.6,160,10.4,139,9
"101915044",60,5,113,9.4,118,9.9,245,20.5
"101915045",72,5.2,125,9,123,8.8,182,13
"101915046",25,2.2,196,17,88,7.6,269,23.4
"101915047",71,5.4,76,5.8,119,9,291,22
"101915048",59,4.8,61,5,116,9.4,290,23.6
"101915049",90,8.1,57,5.1,134,12,239,21.4
"101915101",118,15.9,14,1.9,63,8.5,0,0
"101915102",164,19.3,20,2.4,47,5.5,0,0
"101915103",24,3.4,38,5.4,40,5.7,0,0
"101915104",192,26.3,10,1.4,42,5.8,0,0
"101915105",429,56.7,12,1.6,55,7.3,0,0
"101915106",26,4.2,30,4.8,35,5.6,0,0
"101915107",101,12.9,24,3.1,81,10.3,0,0
"101915108",470,60.2,4,0.5,54,6.9,0,0
"101915109",184,24.1,26,3.4,54,7.1,0,0
"101915110",180,26,11,1.6,56,8.1,0,0
"101915111",54,9.2,17,2.9,32,5.4,0,0
"101915112",250,32.6,14,1.8,50,6.5,0,0
"101915113",56,7.6,29,3.9,76,10.3,0,0
"101915114",144,20.7,23,3.3,39,5.6,0,0
"101915115",61,8,18,2.3,49,6.4,0,0
"101915116",75,8.8,26,3,89,10.4,0,0
"101915117",289,34.1,9,1.1,60,7.1,0,0
"101915118",362,59,9,1.5,39,6.4,0,0
"101915119",254,27.5,24,2.6,65,7,0,0
"101915120",39,6,54,8.3,38,5.9,0,0
"101915121",134,15.2,17,1.9,72,8.2,0,0
"101915122",360,51.6,13,1.9,51,7.3,0,0
"101915123",51,5.8,13,1.5,70,8,0,0
"101915124",34,3.6,34,3.6,76,8.1,0,0
"101915125",31,5,38,6.1,45,7.3,0,0
"101915126",197,21.4,15,1.6,77,8.4,0,0
"101915127",187,19.2,24,2.5,76,7.8,0,0
"101915128",184,20,12,1.3,88,9.6,0,0
"101915129",147,19.1,6,0.8,76,9.9,0,0
"101915130",263,56.6,0,0,41,8.8,0,0
"101916001",66,3.1,258,12.2,264,12.5,1670,78.8
"101916002",0,0,0,0,7,12.1,19,32.8
"101916009",0,0,0,0,0,0,0,0
"101916032",0,0,0,0,1,33.3,0,0
"101916041",17,3.1,58,10.5,69,12.5,119,21.5
"101916042",61,10.8,72,12.7,60,10.6,0,0
"101916043",30,4.8,80,12.8,63,10.1,155,24.8
"101916101",8,1.6,31,6.1,39,7.7,0,0
"101916102",146,26.2,44,7.9,36,6.5,0,0
"101916103",26,5.4,30,6.3,44,9.2,0,0
"101916104",154,30.4,44,8.7,44,8.7,0,0
"101916105",27,5.4,26,5.2,57,11.3,0,0
"101916106",16,3,33,6.2,38,7.1,0,0
"101916107",118,19.4,39,6.4,52,8.5,0,0
"101917001",342,13.2,174,6.7,211,8.1,1803,69.5
"101917002",326,11,190,6.4,281,9.5,2007,67.5
"101917003",336,12.5,138,5.1,252,9.4,1898,70.8
"101917004",172,4.3,261,6.5,279,7,2693,67.5
"101917012",2,20,0,0,3,30,0,0
"101917013",291,9.4,213,6.9,208,6.7,2213,71.4
"101917014",12,14.8,1,1.2,13,16,43,53.1
"101917041",76,7.5,67,6.6,86,8.4,0,0
"101917042",178,24.6,54,7.5,80,11,0,0
"101917043",169,17.6,50,5.2,136,14.2,166,17.3
"101917044",142,20.3,32,4.6,71,10.2,0,0
"101917045",116,16.8,34,4.9,99,14.4,0,0
"101917046",159,18.6,44,5.1,107,12.5,0,0
"101917047",183,21.4,30,3.5,118,13.8,0,0
"101917048",295,32.3,42,4.6,122,13.4,64,7
"101917049",34,3.6,71,7.6,86,9.2,0,0
"101917051",113,11.3,82,8.2,114,11.4,1,0.1
"101917055",1,4.2,2,8.3,5,20.8,0,0
"101917101",349,44,35,4.4,95,12,0,0
"101917102",434,47.1,14,1.5,88,9.6,0,0
"101917103",235,42,6,1.1,56,10,0,0
"101917104",296,46.9,19,3,54,8.6,0,0
"101917105",581,66.7,18,2.1,59,6.8,0,0
"101917106",361,46.6,37,4.8,84,10.8,0,0
"101917107",187,38.2,26,5.3,40,8.2,0,0
"101917108",360,44,9,1.1,68,8.3,0,0
"101917109",396,46,23,2.7,53,6.2,0,0
"101917110",299,43.8,6,0.9,62,9.1,0,0
"101917111",177,28.1,21,3.3,54,8.6,0,0
"101917112",180,33.8,10,1.9,40,7.5,0,0
"101917113",662,68.6,14,1.5,70,7.3,0,0
"101917114",267,45.4,12,2,55,9.4,0,0
"101917115",533,58.1,29,3.2,58,6.3,0,0
"101917116",509,57.1,24,2.7,77,8.6,0,0
"101917117",353,50.7,6,0.9,50,7.2,0,0
"101917118",406,60.9,13,1.9,66,9.9,0,0
"101917119",337,48.1,16,2.3,61,8.7,0,0
"101917120",374,45.7,40,4.9,55,6.7,0,0
"101917122",168,40.5,16,3.9,38,9.2,0,0
"101917123",179,24.4,27,3.7,62,8.4,0,0
"101917124",212,35.3,10,1.7,40,6.7,0,0
"101917125",242,32.8,8,1.1,70,9.5,0,0
"101917126",226,36,6,1,56,8.9,0,0
"101917127",97,17.2,30,5.3,56,9.9,0,0
"101917128",113,17.1,17,2.6,52,7.9,0,0
"101917129",195,35.8,35,6.4,37,6.8,0,0
"101917130",348,45.3,21,2.7,75,9.8,0,0
"101917131",200,38.5,6,1.2,55,10.6,0,0
"101917132",2,0.4,27,4.7,52,9.1,0,0
"101917133",211,39.4,20,3.7,33,6.2,0,0
"101917134",438,58.6,22,2.9,45,6,0,0
"101917135",112,12.2,51,5.5,81,8.8,0,0
"101917136",278,37.9,43,5.9,72,9.8,0,0
"101917137",429,43.6,29,3,67,6.8,0,0
"101917138",0,0,22,4.1,45,8.3,0,0
"101917139",129,13.2,107,10.9,106,10.8,0,0
"101917140",74,7.5,85,8.7,110,11.2,0,0
"101917141",453,48.3,67,7.2,108,11.5,0,0
"101917142",277,33.3,54,6.5,100,12,0,0
"101917143",291,35.3,44,5.3,89,10.8,0,0
"101917144",180,24.8,39,5.4,89,12.3,0,0
"101919001",110,3.3,772,23.3,271,8.2,2982,90
"101919002",251,7.8,472,14.7,274,8.5,2947,91.5
"101919003",244,8.6,339,11.9,264,9.3,2517,88.7
"101919013",2,4.8,0,0,11,26.2,12,28.6
"101919018",0,0,0,0,0,0,0,0
"101919021",3,0.8,118,31.1,4,1.1,380,100
"101919043",244,18,130,9.6,137,10.1,482,35.5
"101919044",85,8.9,160,16.8,93,9.7,364,38.2
"101919045",75,7.5,168,16.8,110,11,432,43.2
"101919046",233,17.3,122,9.1,134,10,467,34.7
"101919047",228,20.8,107,9.7,113,10.3,466,42.4
"101919048",188,15.2,196,15.8,109,8.8,457,36.9
"101919050",144,12.9,283,25.4,73,6.6,557,50
"101919102",171,18.1,7,0.7,67,7.1,0,0
"101919103",269,37.6,16,2.2,48,6.7,0,0
"101919104",38,7.4,35,6.8,34,6.6,0,0
"101919105",340,44.3,21,2.7,64,8.3,0,0
"101919106",259,39.2,9,1.4,58,8.8,0,0
"101919107",174,23.9,26,3.6,70,9.6,0,0
"101919108",102,14.5,22,3.1,52,7.4,0,0
"101919109",122,20.2,26,4.3,49,8.1,0,0
"101919110",341,50.4,12,1.8,47,6.9,0,0
"101919111",94,15.7,34,5.7,52,8.7,0,0
"101919112",345,45.6,18,2.4,44,5.8,0,0
"101919114",269,37.4,26,3.6,45,6.3,0,0
"101919115",199,38.5,21,4.1,34,6.6,0,0
"101919116",406,24.7,6,0.4,97,5.9,0,0
"101919117",156,19.3,27,3.3,65,8.1,0,0
"101919119",108,15.9,17,2.5,48,7.1,0,0
"101919120",340,42.1,23,2.9,45,5.6,0,0
"101919121",272,38.7,25,3.6,63,9,0,0
"101919122",137,19.1,27,3.8,54,7.5,0,0
"101919123",410,61.7,18,2.7,36,5.4,0,0
"101919124",444,49,29,3.2,73,8,0,0
"101919125",161,18.1,16,1.8,58,6.5,0,0
"101919126",255,35.8,5,0.7,85,11.9,0,0
"101919127",333,44.7,12,1.6,45,6,0,0
"101919128",123,17.6,18,2.6,37,5.3,0,0
"101920001",126,4.9,362,13.9,93,3.6,1043,40.2
"101920003",420,19.8,78,3.7,195,9.2,1147,54.2
"101920005",489,21.8,91,4,227,10.1,1202,53.5
"101920006",95,4.9,235,12.2,83,4.3,981,50.8
"101920010",0,0,0,0,0,0,0,0
"101920014",165,17,193,19.9,26,2.7,313,32.2
"101920016",22,15.4,6,4.2,11,7.7,44,30.8
"101920041",528,50.5,37,3.5,81,7.8,166,15.9
"101920042",71,5.2,258,18.7,50,3.6,0,0
"101920043",195,16.3,132,11,103,8.6,264,22.1
"101920044",379,41.1,24,2.6,98,10.6,152,16.5
"101920045",136,16.4,54,6.5,69,8.3,203,24.5
"101920046",306,39.2,16,2.1,106,13.6,195,25
"101920047",419,42.2,27,2.7,98,9.9,0,0
"101920048",18,4.9,94,25.4,10,2.7,53,14.3
"101920101",2,4.3,0,0,46,100,0,0
"101920102",96,13.8,58,8.3,39,5.6,0,0
"101920103",491,65.6,20,2.7,67,8.9,0,0
"101920104",112,16.1,76,10.9,28,4,0,0
"101920105",744,89.7,13,1.6,58,7,0,0
"101920106",362,61.6,18,3.1,44,7.5,0,0
"101920107",82,12.3,50,7.5,43,6.4,0,0
"101920108",77,15.5,29,5.8,29,5.8,0,0
"101920109",63,13.5,41,8.8,28,6,0,0
"101920110",563,68.3,22,2.7,36,4.4,0,0
"101920111",673,78.1,13,1.5,67,7.8,0,0
"101920112",53,7.6,62,8.9,41,5.9,0,0
"101920113",547,75.9,8,1.1,69,9.6,0,0
"101920114",480,71.6,11,1.6,63,9.4,0,0
"101920115",72,12.7,87,15.3,27,4.8,0,0
"101920116",401,59.9,7,1,54,8.1,0,0
"101920117",427,64.4,13,2,48,7.2,0,0
"101920118",68,9.3,76,10.4,34,4.6,0,0
"101920119",339,75,15,3.3,35,7.7,0,0
"101920120",446,59.8,7,0.9,59,7.9,0,0
"101920121",53,11.9,10,2.3,33,7.4,0,0
"101920122",191,41.5,6,1.3,55,12,0,0
"101920123",167,44.5,2,0.5,33,8.8,0,0
"101920124",760,85,24,2.7,57,6.4,0,0
"101920125",538,86.2,5,0.8,60,9.6,0,0
"101920126",461,72.3,4,0.6,53,8.3,0,0
"101920128",128,44.6,0,0,5,1.7,0,0
"101920129",111,82.2,0,0,5,3.7,0,0
"101920130",227,76.9,0,0,7,2.4,0,0
"101920131",206,71.3,0,0,5,1.7,0,0
"101920132",163,66.5,0,0,11,4.5,0,0
"101921001",70,4.3,128,7.9,110,6.8,1051,64.9
"101921002",42,2.2,207,10.7,107,5.5,1231,63.5
"101921003",0,0,0,0,1,100,0,0
"101921042",89,9.7,96,10.4,83,9,559,60.7
"101921043",42,4.1,107,10.4,70,6.8,648,63
"101921102",104,17.3,29,4.8,57,9.5,0,0
"101921103",71,9.3,47,6.1,70,9.2,0,0
"101921105",106,14.8,84,11.7,99,13.8,0,0
"101921107",76,8.5,64,7.1,55,6.1,0,0
"101921108",181,24.5,35,4.7,53,7.2,0,0
"101921109",59,5.8,106,10.5,70,6.9,0,0
"101921110",170,30.4,56,10,52,9.3,0,0
"101921111",248,25.3,61,6.2,58,5.9,0,0
"101921112",108,14.2,63,8.3,47,6.2,0,0
"101921113",115,17.7,35,5.4,47,7.2,0,0
"101924001",216,11.4,146,7.7,134,7.1,1414,74.5
"101924012",8,10.8,1,1.4,6,8.1,9,12.2
"101924014",0,0,0,0,2,28.6,3,42.9
"101924041",216,23.4,68,7.4,58,6.3,207,22.4
"101924043",155,17.2,73,8.1,74,8.2,211,23.5
"101924102",318,59.3,28,5.2,34,6.3,0,0
"101924104",150,30,18,3.6,30,6,0,0
"101924107",318,54.3,0,0,37,6.3,0,0
"101924108",295,41,49,6.8,57,7.9,0,0
"101924109",500,65.1,50,6.5,36,4.7,0,0
"101924110",217,42.2,0,0,30,5.8,0,0
"101924111",134,25.7,23,4.4,41,7.9,0,0
"101925001",15,1.5,75,7.6,79,8,921,93.8
"101925041",31,3.8,84,10.4,52,6.4,0,0
"101925101",59,10,7,1.2,49,8.3,0,0
"101925102",36,7.2,40,8,35,7,0,0
"101925103",35,7,46,9.2,38,7.6,0,0
"102901002",4,8.5,6,12.8,10,21.3,28,59.6
"102901103",9,7.1,4,3.1,7,5.5,0,0
"102902001",29,2.1,273,19.7,131,9.5,1323,95.5
"102902041",86,11.5,147,19.6,49,6.5,153,20.4
"102902042",62,16.3,55,14.4,32,8.4,0,0
"102902043",67,15.2,94,21.3,15,3.4,0,0
"102902101",15,6,7,2.8,18,7.3,0,0
"102902103",231,44.1,55,10.5,29,5.5,0,0
"102902106",77,23.7,14,4.3,24,7.4,0,0
"102902107",229,46.6,92,18.7,3,0.6,0,0
"102902108",41,10.5,51,13,22,5.6,0,0
"102902110",112,37.2,0,0,25,8.3,0,0
"102902116",37,12.2,20,6.6,6,2,0,0
"102903002",12,4.4,16,5.8,29,10.6,269,98.2
"102903041",24,8,27,9,29,9.7,51,17.1
"102903103",52,15.3,11,3.2,25,7.4,0,0
"102904002",11,0.8,160,11.9,118,8.8,1213,90.4
"102904010",0,0,0,0,0,0,3,100
"102904041",24,2.1,118,10.5,103,9.2,280,25
"102904102",19,16.4,0,0,8,6.9,0,0
"102904104",43,5.8,58,7.8,54,7.2,0,0
"102904107",47,6.2,26,3.4,54,7.1,0,0
"102904108",30,4.1,29,4,60,8.2,0,0
"102905001",0,0,23,9.9,27,11.6,211,90.6
"102905041",1,0.6,13,7.7,27,16,0,0
"102905101",5,1.5,12,3.5,23,6.7,0,0
"102906001",0,0,22,6.9,28,8.8,285,89.3
"102906041",0,0,20,8.8,36,15.9,39,17.2
"102906101",6,1.3,11,2.5,39,8.7,0,0
"103901001",7,4.7,6,4,11,7.4,62,41.6
"103902001",82,36.8,4,1.8,10,4.5,47,21.1
"104901001",0,0,6,4,12,8,141,94
"104901041",2,1.5,2,1.5,15,11.2,45,33.6
"104901101",11,3.3,7,2.1,29,8.8,0,0
"104903001",6,4.9,6,4.9,18,14.8,46,37.7
"104907001",1,0.8,4,3,13,9.8,55,41.4
"105801001",0,0,0,0,14,9.6,99,67.8
"105802041",0,0,0,0,17,10.6,0,0
"105802101",0,0,0,0,7,5.9,0,0
"105902001",67,3.1,179,8.3,215,10,1662,77.3
"105902004",0,0,0,0,2,40,0,0
"105902041",79,7.6,97,9.3,117,11.2,0,0
"105902043",35,5.1,78,11.4,102,14.9,0,0
"105902101",108,14.4,33,4.4,64,8.6,0,0
"105902102",43,7.5,52,9.1,57,9.9,0,0
"105902103",82,16.9,28,5.8,41,8.5,0,0
"105902105",62,9.1,37,5.4,65,9.6,0,0
"105902107",123,15,42,5.1,74,9,0,0
"105902108",71,13,9,1.6,52,9.5,0,0
"105904001",22,1.4,144,9.1,130,8.2,1382,87.1
"105904041",38,3.1,119,9.6,106,8.6,0,0
"105904101",112,12.2,54,5.9,86,9.4,0,0
"105904102",53,6.2,52,6.1,110,12.9,0,0
"105904103",13,1.6,50,6.1,83,10.2,0,0
"105905001",6,0.9,44,6.3,45,6.5,548,78.8
"105905041",23,4.8,45,9.4,33,6.9,84,17.5
"105905101",69,11,53,8.4,47,7.5,0,0
"105905102",43,13.7,3,1,26,8.3,0,0
"105906001",120,5,296,12.3,166,6.9,1809,75.2
"105906003",0,0,0,0,1,33.3,1,33.3
"105906004",3,3.1,6,6.1,4,4.1,39,39.8
"105906005",175,7.6,228,9.9,237,10.3,1768,76.8
"105906041",130,12.8,110,10.8,98,9.6,0,0
"105906043",8,0.8,157,16.6,73,7.7,0,0
"105906044",63,6.9,79,8.7,103,11.3,0,0
"105906045",81,11.7,74,10.7,70,10.1,0,0
"105906046",210,34.1,36,5.9,93,15.1,0,0
"105906101",21,3.2,23,3.5,75,11.5,0,0
"105906103",248,40.9,37,6.1,60,9.9,0,0
"105906106",20,4.3,14,3,73,15.6,0,0
"105906107",11,1.5,41,5.6,57,7.8,0,0
"105906108",40,6.8,21,3.5,78,13.2,0,0
"105906109",501,60.3,33,4,70,8.4,0,0
"105906110",37,5.2,22,3.1,98,13.8,0,0
"105906111",15,2,63,8.4,80,10.7,0,0
"105906112",335,44.6,35,4.7,54,7.2,0,0
"105906113",277,34.9,18,2.3,63,7.9,0,0
"105906114",418,54.4,26,3.4,68,8.8,0,0
"105906115",3,0.5,78,12.7,30,4.9,0,0
"105906116",20,3.1,59,9,50,7.6,0,0
"106901001",20,7.9,9,3.6,17,6.7,193,76.6
"106901041",18,8.1,11,5,16,7.2,46,20.8
"106901101",43,18,13,5.4,14,5.9,0,0
"106901103",70,20.8,1,0.3,20,6,0,0
"107901001",116,12,61,6.3,93,9.6,901,93
"107901041",126,18.2,56,8.1,59,8.5,0,0
"107901102",211,37.1,15,2.6,36,6.3,0,0
"107901103",159,33.6,29,6.1,41,8.7,0,0
"107901104",209,35.5,16,2.7,45,7.6,0,0
"107902001",5,0.6,40,5,88,11,761,95.1
"107902041",5,1.3,22,5.6,35,8.9,53,13.4
"107902101",46,10.6,18,4.1,42,9.7,0,0
"107902102",17,6.1,19,6.8,33,11.9,0,0
"107902103",26,5.8,13,2.9,29,6.5,0,0
"107902104",16,5.2,22,7.2,25,8.2,0,0
"107904001",1,0.5,12,6.6,17,9.3,180,98.4
"107904041",1,0.8,3,2.3,12,9.1,0,0
"107904101",5,1.9,7,2.6,34,12.6,0,0
"107905001",1,0.2,15,3.3,48,10.6,340,75.4
"107905101",10,2.3,11,2.5,56,12.9,0,0
"107905102",3,0.9,16,4.6,39,11.1,0,0
"107905103",10,3.6,12,4.4,43,15.7,0,0
"107906001",2,0.6,18,5.6,40,12.5,272,85
"107906002",0,0,0,0,0,0,1,33.3
"107906003",0,0,0,0,0,0,2,100
"107906041",3,1.1,12,4.5,26,9.8,0,0
"107906102",49,11.6,14,3.3,47,11.1,0,0
"107906104",5,2.5,0,0,23,11.6,0,0
"107907001",0,0,8,4.3,32,17.2,62,33.3
"107908101",15,7.1,13,6.1,36,17,0,0
"107910001",0,0,4,3.3,15,12.2,123,100
"107910041",1,0.9,6,5.4,8,7.1,81,72.3
"107910101",6,2.2,6,2.2,23,8.3,0,0
"108801001",74,29.6,0,0,12,4.8,71,28.4
"108801002",72,32.3,0,0,6,2.7,84,37.7
"108801003",59,28.1,0,0,11,5.2,60,28.6
"108801004",108,43.7,0,0,17,6.9,100,40.5
"108801005",1,1,0,0,6,5.7,18,17.1
"108801006",43,26.2,0,0,18,11,37,22.6
"108802101",291,47.8,0,0,25,4.1,0,0
"108802102",69,23.5,0,0,20,6.8,0,0
"108802103",31,14,0,0,14,6.3,0,0
"108804001",5,6,0,0,3,3.6,8,9.5
"108804002",9,7.8,0,0,3,2.6,17,14.8
"108804003",13,12.7,0,0,11,10.8,23,22.5
"108807001",86,10.8,0,0,42,5.3,0,0
"108807002",96,13.4,0,0,42,5.8,0,0
"108807003",143,17.9,0,0,56,7,0,0
"108807004",141,18.1,0,0,40,5.1,0,0
"108807005",60,8.4,0,0,33,4.6,0,0
"108807006",177,23.6,0,0,38,5.1,0,0
"108807007",212,32.9,0,0,25,3.9,0,0
"108807008",277,47.5,0,0,16,2.7,0,0
"108807009",70,14.7,0,0,18,3.8,0,0
"108807010",97,20.1,0,0,21,4.3,0,0
"108807011",94,25.9,0,0,8,2.2,0,0
"108807012",64,17.9,0,0,21,5.9,0,0
"108807013",39,32.8,0,0,9,7.6,0,0
"108807020",13,7.4,0,0,15,8.5,0,0
"108807021",36,15.5,0,0,31,13.3,0,0
"108807022",1,0.8,0,0,11,9.2,0,0
"108807023",8,7.2,0,0,10,9,0,0
"108807035",210,56.8,0,0,41,11.1,0,0
"108807101",314,44.9,0,0,24,3.4,0,0
"108807102",278,40.2,0,0,25,3.6,0,0
"108807103",418,59.5,0,0,24,3.4,0,0
"108807104",377,52.2,0,0,32,4.4,0,0
"108807105",128,18.6,0,0,22,3.2,0,0
"108807106",337,47.1,0,0,37,5.2,0,0
"108807107",408,67,0,0,15,2.5,0,0
"108807108",574,82.1,0,0,14,2,0,0
"108807109",241,33.7,0,0,27,3.8,0,0
"108807110",183,26.2,0,0,19,2.7,0,0
"108807111",260,44,0,0,17,2.9,0,0
"108807112",206,34.8,0,0,30,5.1,0,0
"108807113",120,34.1,0,0,26,7.4,0,0
"108807120",43,9.1,0,0,29,6.2,0,0
"108807121",50,10.3,0,0,33,6.8,0,0
"108807122",57,17.6,0,0,14,4.3,0,0
"108807123",27,9,0,0,8,2.7,0,0
"108807135",381,65.5,0,0,28,4.8,0,0
"108808101",335,26.7,0,0,45,3.6,212,16.9
"108808103",259,45.2,0,0,11,1.9,0,0
"108808104",216,42.6,0,0,20,3.9,0,0
"108809001",130,70.3,0,0,11,5.9,0,0
"108902001",424,22.4,185,9.8,132,7,1159,61.3
"108902003",2,100,0,0,1,50,0,0
"108902006",6,6.9,0,0,5,5.7,21,24.1
"108902007",558,31.5,176,9.9,102,5.8,1081,61.1
"108902008",33,50.8,0,0,7,10.8,0,0
"108902045",316,43,67,9.1,65,8.8,112,15.2
"108902046",467,46.5,156,15.5,82,8.2,129,12.8
"108902047",369,46.6,118,14.9,54,6.8,116,14.7
"108902048",281,34,101,12.2,76,9.2,129,15.6
"108902102",168,39.5,30,7.1,18,4.2,0,0
"108902103",242,48.7,34,6.8,19,3.8,0,0
"108902104",185,43.4,43,10.1,30,7,0,0
"108902105",339,99.7,20,5.9,13,3.8,0,0
"108902106",270,42.7,43,6.8,47,7.4,0,0
"108902109",246,51.7,34,7.1,35,7.4,0,0
"108902111",387,72.9,23,4.3,37,7,0,0
"108902112",387,66.5,49,8.4,37,6.4,0,0
"108902113",684,80.6,45,5.3,31,3.7,0,0
"108902114",588,70.7,65,7.8,29,3.5,0,0
"108902115",212,36.2,71,12.1,36,6.1,0,0
"108902116",376,70.4,24,4.5,31,5.8,0,0
"108902117",317,53.5,66,11.1,36,6.1,0,0
"108902118",633,74.4,51,6,58,6.8,0,0
"108903001",262,19.5,204,15.2,101,7.5,1234,92
"108903004",19,41.3,0,0,2,4.3,0,0
"108903041",182,24.7,134,18.2,55,7.5,106,14.4
"108903042",62,18.3,55,16.3,38,11.2,0,0
"108903102",275,55.9,28,5.7,39,7.9,0,0
"108903103",129,25.1,61,11.9,42,8.2,0,0
"108903104",109,24.2,57,12.6,36,8,0,0
"108903105",133,26.7,62,12.4,28,5.6,0,0
"108903106",201,32.1,0,0,25,4,0,0
"108904001",323,13.9,106,4.6,200,8.6,1502,64.7
"108904002",495,19.6,126,5,254,10.1,1540,61
"108904003",368,13.7,204,7.6,250,9.3,1615,60.3
"108904006",189,8.9,278,13.1,172,8.1,1311,62
"108904039",0,0,0,0,0,0,0,0
"108904040",6,7.3,0,0,16,19.5,0,0
"108904043",149,13.4,79,7.1,74,6.6,95,8.5
"108904044",153,10.7,247,17.2,87,6.1,154,10.7
"108904045",273,22.2,52,4.2,76,6.2,110,8.9
"108904046",215,16.8,57,4.5,90,7.1,77,6
"108904047",462,33.9,36,2.6,66,4.8,129,9.5
"108904048",234,24,51,5.2,65,6.7,47,4.8
"108904101",157,38.9,11,2.7,28,6.9,0,0
"108904102",100,24.9,38,9.5,12,3,61,15.2
"108904103",232,58.3,3,0.8,20,5,0,0
"108904104",261,54.9,15,3.2,20,4.2,0,0
"108904105",92,20.8,61,13.8,21,4.7,0,0
"108904106",80,13.7,139,23.9,40,6.9,0,0
"108904107",166,34,16,3.3,22,4.5,0,0
"108904108",398,65.8,0,0,12,2,0,0
"108904109",342,54.7,21,3.4,21,3.4,0,0
"108904110",298,48.5,5,0.8,15,2.4,0,0
"108904111",108,28.5,8,2.1,21,5.5,0,0
"108904112",84,16.1,37,7.1,17,3.3,0,0
"108904113",176,39.6,12,2.7,21,4.7,0,0
"108904114",98,16.3,136,22.6,38,6.3,0,0
"108904115",373,59.3,14,2.2,22,3.5,0,0
"108904116",218,35.4,13,2.1,26,4.2,0,0
"108904117",155,25.4,56,9.2,31,5.1,0,0
"108904118",310,61,6,1.2,22,4.3,0,0
"108904119",189,32,20,3.4,28,4.7,0,0
"108904120",308,48,12,1.9,30,4.7,0,0
"108904121",268,47.1,9,1.6,17,3,0,0
"108904122",242,40.2,13,2.2,30,5,0,0
"108904123",181,32.7,10,1.8,27,4.9,0,0
"108904124",340,56.3,41,6.8,17,2.8,0,0
"108904125",474,70.3,11,1.6,21,3.1,0,0
"108904126",329,70.6,7,1.5,20,4.3,0,0
"108904127",380,70.8,14,2.6,23,4.3,0,0
"108904128",442,63,16,2.3,28,4,0,0
"108904129",228,40.1,21,3.7,24,4.2,0,0
"108904130",338,53.1,20,3.1,21,3.3,0,0
"108904131",325,57.3,13,2.3,21,3.7,0,0
"108905001",312,32.7,112,11.7,52,5.5,816,85.5
"108905002",12,44.4,0,0,0,0,24,88.9
"108905041",318,45.6,106,15.2,52,7.4,0,0
"108905101",273,72.8,38,10.1,31,8.3,0,0
"108905102",313,79.2,20,5.1,16,4.1,0,0
"108905103",267,65.4,29,7.1,24,5.9,0,0
"108905104",304,75.6,17,4.2,22,5.5,0,0
"108906001",313,14.2,341,15.5,151,6.8,1816,82.4
"108906002",327,14.6,395,17.6,171,7.6,1821,81.1
"108906005",14,20.6,0,0,14,20.6,29,42.6
"108906006",262,12.1,293,13.6,155,7.2,1748,81
"108906007",6,5.2,7,6.1,3,2.6,66,57.4
"108906009",1,12.5,0,0,0,0,0,0
"108906011",19,4.7,78,19.1,4,1,290,71.1
"108906042",208,34.2,29,4.8,61,10,62,10.2
"108906043",204,33,19,3.1,67,10.8,68,11
"108906044",290,33.9,62,7.3,119,13.9,125,14.6
"108906045",114,12,209,22,81,8.5,110,11.6
"108906046",128,17.9,93,13,68,9.5,234,32.6
"108906047",132,12.7,239,23,65,6.2,138,13.3
"108906048",63,7.4,149,17.4,67,7.8,104,12.2
"108906101",358,70.1,12,2.3,37,7.2,0,0
"108906103",276,83.6,5,1.5,39,11.8,0,0
"108906106",411,70.9,25,4.3,30,5.2,0,0
"108906107",437,53.8,17,2.1,58,7.1,0,0
"108906108",251,59.5,2,0.5,31,7.3,0,0
"108906111",306,32.3,117,12.4,57,6,0,0
"108906112",240,47,9,1.8,44,8.6,0,0
"108906114",336,57.9,12,2.1,47,8.1,0,0
"108906116",339,62.7,24,4.4,20,3.7,0,0
"108906119",228,49.5,7,1.5,97,21,0,0
"108906120",133,24.2,44,8,56,10.2,0,0
"108906121",405,65.9,29,4.7,46,7.5,0,0
"108906122",127,20.7,49,8,37,6,0,0
"108906123",294,45.8,31,4.8,64,10,0,0
"108906124",309,35.6,145,16.7,33,3.8,0,0
"108906126",161,25.9,54,8.7,58,9.3,0,0
"108906127",187,38.9,54,11.2,43,8.9,0,0
"108906128",124,22.1,61,10.9,67,11.9,0,0
"108906129",162,36.5,23,5.2,31,7,0,0
"108906130",403,62.6,7,1.1,46,7.1,0,0
"108907001",134,12,58,5.2,74,6.6,1068,95.9
