CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"043903104",17,3.9,19,4.4,52,12.1,0,0
"043904001",18,3.4,31,5.8,51,9.6,465,87.7
"043904002",0,0,0,0,1,100,0,0
"043904041",48,11.5,32,7.7,58,13.9,0,0
"043904101",51,20.2,4,1.6,34,13.4,0,0
"043904102",88,17.6,24,4.8,62,12.4,0,0
"043905001",93,5.9,198,12.7,129,8.2,1045,66.8
"043905002",40,2,411,20.7,121,6.1,1425,71.9
"043905003",0,0,0,0,0,0,0,0
"043905005",20,1,361,17.5,124,6,1551,75.2
"043905006",39,2,404,20.5,124,6.3,1274,64.8
"043905007",30,1.5,254,12.8,157,7.9,1382,69.4
"043905008",51,2.4,180,8.6,139,6.7,1407,67.4
"043905009",30,1.4,313,15.1,154,7.4,1398,67.5
"043905010",13,0.7,337,17.9,105,5.6,1276,67.8
"043905011",40,2.8,318,22.5,140,9.9,872,61.7
"043905012",41,3.6,129,11.4,121,10.7,787,69.4
"043905041",81,12.5,53,8.2,101,15.6,0,0
"043905043",69,8.6,99,12.3,83,10.3,0,0
"043905044",25,2.6,172,18.2,69,7.3,0,0
"043905045",40,5,105,13,81,10,0,0
"043905046",11,1.3,126,14.9,81,9.6,0,0
"043905047",34,3.7,123,13.3,99,10.7,0,0
"043905048",60,5.7,310,29.7,78,7.5,0,0
"043905049",35,3.9,111,12.4,91,10.1,0,0
"043905050",35,3.8,81,8.9,90,9.9,0,0
"043905051",73,8.7,103,12.3,84,10,0,0
"043905052",37,3.8,136,14,87,9,0,0
"043905053",20,2.2,155,16.9,93,10.2,0,0
"043905054",36,4.2,176,20.6,68,8,0,0
"043905055",12,1.3,130,14.1,91,9.9,0,0
"043905056",26,3,181,20.9,81,9.3,0,0
"043905057",7,0.9,150,19,72,9.1,0,0
"043905058",24,3.4,245,34.6,42,5.9,0,0
"043905102",21,4.2,30,6,71,14.1,0,0
"043905103",31,6,40,7.7,63,12.2,0,0
"043905104",58,9.6,46,7.6,71,11.7,0,0
"043905105",79,11.2,66,9.4,48,6.8,0,0
"043905106",260,53,10,2,68,13.8,0,0
"043905107",14,2.5,57,10.2,80,14.3,0,0
"043905108",58,10.9,25,4.7,77,14.4,0,0
"043905109",91,11.9,131,17.1,46,6,0,0
"043905110",47,9.2,24,4.7,59,11.5,0,0
"043905111",92,14.2,29,4.5,45,6.9,0,0
"043905112",52,6.9,59,7.8,67,8.9,0,0
"043905113",38,6.1,45,7.2,69,11,0,0
"043905114",150,19.5,97,12.6,24,3.1,0,0
"043905115",34,5.3,45,7,65,10.1,0,0
"043905116",47,6.9,82,12.1,68,10,0,0
"043905117",14,2.6,50,9.3,77,14.3,0,0
"043905118",19,2.7,73,10.5,88,12.7,0,0
"043905119",35,5.4,81,12.5,66,10.2,0,0
"043905120",52,7.8,25,3.8,46,6.9,0,0
"043905121",52,7.2,40,5.6,89,12.4,0,0
"043905122",56,8.6,47,7.2,59,9,0,0
"043905123",95,13.4,61,8.6,63,8.9,0,0
"043905124",56,8.4,54,8.1,63,9.4,0,0
"043905125",60,8.3,31,4.3,85,11.7,0,0
"043905126",38,6.2,23,3.8,72,11.8,0,0
"043905127",132,26.2,17,3.4,62,12.3,0,0
"043905128",43,6.4,50,7.4,68,10,0,0
"043905129",38,6.7,24,4.2,62,10.9,0,0
"043905130",21,3.8,15,2.7,88,16.1,0,0
"043905131",17,3.3,31,6,65,12.5,0,0
"043905132",49,7,52,7.4,77,11,0,0
"043905133",45,6.9,30,4.6,63,9.6,0,0
"043905134",47,6.5,66,9.1,55,7.6,0,0
"043905135",240,33.6,0,0,329,46,0,0
"043905136",25,3.7,61,8.9,58,8.5,0,0
"043905137",49,7.2,39,5.7,92,13.5,0,0
"043905138",36,6.1,125,21.1,57,9.6,0,0
"043905139",60,8.6,67,9.6,47,6.7,0,0
"043905140",19,4.6,42,10.2,48,11.7,0,0
"043905141",62,9,22,3.2,61,8.9,0,0
"043905142",25,4.2,55,9.2,60,10,0,0
"043905143",39,7.5,70,13.4,26,5,0,0
"043905144",58,7.7,74,9.8,58,7.7,0,0
"043907002",186,6.3,241,8.1,292,9.9,1825,61.6
"043907004",67,3.2,163,7.7,207,9.8,1351,63.9
"043907005",0,0,0,0,0,0,0,0
"043907006",2,2.3,0,0,26,30.2,10,11.6
"043907007",109,3.9,335,11.8,201,7.1,1952,69
"043907041",138,10.7,143,11.1,140,10.9,137,10.6
"043907043",78,6.6,129,10.9,117,9.9,199,16.8
"043907044",132,14.1,73,7.8,156,16.7,109,11.6
"043907045",84,7.8,122,11.4,130,12.1,198,18.5
"043907046",39,3.1,177,13.9,125,9.8,237,18.6
"043907102",196,54.7,3,0.8,57,15.9,0,0
"043907104",135,33.4,13,3.2,70,17.3,0,0
"043907105",180,44.6,8,2,50,12.4,0,0
"043907107",385,74.9,30,5.8,64,12.5,0,0
"043907108",13,2.6,64,12.6,53,10.4,0,0
"043907109",5,1,56,11.5,73,14.9,0,0
"043907111",198,31.9,22,3.5,50,8.1,0,0
"043907112",28,5.5,39,7.7,74,14.6,0,0
"043907113",19,4.9,42,10.8,62,16,0,0
"043907115",10,1.9,77,14.6,48,9.1,0,0
"043907116",19,4.3,52,11.6,61,13.6,0,0
"043907117",23,5.8,30,7.6,59,14.9,0,0
"043907118",188,36.8,10,2,79,15.5,0,0
"043907119",175,35.5,19,3.9,69,14,0,0
"043907120",22,3.9,52,9.3,58,10.4,0,0
"043907121",42,6.4,72,11,80,12.3,0,0
"043907122",19,2.9,58,9,63,9.7,0,0
"043907123",48,7.5,65,10.1,83,12.9,0,0
"043907124",32,5.3,18,3,86,14.3,0,0
"043907125",230,48.6,0,0,134,28.3,0,0
"043907126",20,3.1,58,9.1,72,11.3,0,0
"043907197",2,22.2,0,0,6,66.7,4,44.4
"043908001",6,0.7,98,10.7,85,9.3,835,91
"043908101",25,3.3,65,8.6,89,11.8,0,0
"043908102",42,5.8,24,3.3,84,11.7,0,0
"043908105",46,6.1,32,4.2,81,10.8,0,0
"043910001",126,4.6,601,22,313,11.5,2030,74.4
"043910003",158,12.8,183,14.8,156,12.6,565,45.7
"043910004",85,8.3,199,19.4,153,14.9,361,35.2
"043910005",73,5.3,318,23.1,139,10.1,476,34.6
"043910006",162,5.5,774,26.4,238,8.1,2066,70.4
"043910007",127,8.7,287,19.7,121,8.3,470,32.3
"043910008",1,0.2,165,37.7,14,3.2,438,100
"043910009",57,4,536,37.8,84,5.9,440,31.1
"043910010",105,3.8,742,27.1,212,7.7,1831,66.8
"043910011",117,9.4,201,16.1,125,10,429,34.3
"043910025",0,0,0,0,1,25,3,75
"043910042",234,23.7,166,16.8,141,14.3,173,17.5
"043910043",99,12.2,150,18.5,98,12.1,166,20.5
"043910044",48,5.6,218,25.5,155,18.1,128,15
"043910045",234,33.4,82,11.7,100,14.3,66,9.4
"043910046",79,12,81,12.3,104,15.8,88,13.3
"043910047",67,7.8,301,35.2,74,8.6,170,19.9
"043910048",59,8.1,139,19.1,98,13.5,83,11.4
"043910049",120,9.8,260,21.2,122,9.9,253,20.6
"043910050",70,7.7,256,28,95,10.4,105,11.5
"043910052",147,14.3,156,15.2,123,12,223,21.7
"043910053",39,3.7,530,50.8,49,4.7,212,20.3
"043910054",53,4.4,353,29.1,96,7.9,222,18.3
"043910056",144,13.1,266,24.2,122,11.1,200,18.2
"043910101",221,42.7,44,8.5,77,14.9,0,0
"043910102",254,61.7,27,6.6,61,14.8,0,0
"043910103",345,58.6,31,5.3,96,16.3,0,0
"043910104",163,39.2,33,7.9,80,19.2,0,0
"043910105",263,53.5,49,10,65,13.2,0,0
"043910106",107,17.9,48,8,52,8.7,0,0
"043910108",27,5.9,42,9.2,61,13.4,0,0
"043910109",319,57.7,23,4.2,68,12.3,0,0
"043910111",74,18.3,65,16.1,115,28.5,0,0
"043910112",198,28.9,92,13.4,90,13.1,0,0
"043910113",153,34.3,50,11.2,74,16.6,0,0
"043910114",10,2.9,48,13.7,51,14.6,0,0
"043910115",45,11.4,91,23,55,13.9,0,0
"043910116",85,15.2,62,11.1,68,12.1,0,0
"043910117",226,34.6,41,6.3,84,12.8,0,0
"043910118",58,13.5,46,10.7,64,14.9,0,0
"043910119",53,14.8,21,5.9,52,14.6,0,0
"043910120",101,22.5,40,8.9,49,10.9,0,0
"043910121",88,16.3,50,9.3,69,12.8,0,0
"043910122",44,9.1,112,23.3,49,10.2,0,0
"043910123",65,10.2,80,12.5,53,8.3,0,0
"043910124",269,43.2,74,11.9,76,12.2,0,0
"043910125",45,10.5,63,14.7,47,11,0,0
"043910126",54,8.1,59,8.9,57,8.6,0,0
"043910127",93,20.2,27,5.9,53,11.5,0,0
"043910128",55,15,52,14.2,52,14.2,0,0
"043910129",149,20.5,78,10.7,54,7.4,0,0
"043910130",69,11.9,43,7.4,56,9.7,0,0
"043910131",56,14.3,52,13.3,45,11.5,0,0
"043910132",83,13,78,12.2,61,9.6,0,0
"043910133",59,15.2,129,33.3,39,10.1,0,0
"043910134",110,16.9,109,16.7,63,9.7,0,0
"043910135",133,24.2,62,11.3,40,7.3,0,0
"043910136",65,14.9,64,14.6,44,10.1,0,0
"043910138",79,14.9,62,11.7,63,11.9,0,0
"043910139",99,15.6,74,11.6,66,10.4,0,0
"043910140",113,19.7,170,29.6,38,6.6,0,0
"043910141",114,20.2,77,13.7,41,7.3,0,0
"043910142",66,12.4,48,9,68,12.7,0,0
"043910143",214,39.9,91,17,67,12.5,0,0
"043910144",71,15.5,153,33.3,41,8.9,0,0
"043910145",58,8.2,108,15.3,68,9.7,0,0
"043910148",176,25.8,85,12.5,55,8.1,0,0
"043910149",210,59.7,54,15.3,60,17,0,0
"043910160",206,51.2,0,0,165,41,0,0
"043910161",107,40.4,0,0,124,46.8,0,0
"043910165",204,56.7,0,0,147,40.8,0,0
"043910200",0,0,0,0,3,33.3,1,11.1
"043910213",105,72.4,0,0,18,12.4,0,0
"043911001",90,6.8,59,4.5,146,11,908,68.7
"043911041",106,15.2,35,5,83,11.9,308,44.3
"043911101",145,20.8,34,4.9,98,14.1,0,0
"043911102",58,14.6,21,5.3,46,11.6,0,0
"043911103",135,24.9,22,4.1,55,10.1,0,0
"043911104",165,32.6,30,5.9,47,9.3,0,0
"043911105",32,4.5,43,6.1,69,9.7,0,0
"043912001",43,1.2,355,10.3,226,6.6,2738,79.4
"043912041",56,3.4,232,14.3,103,6.3,489,30.1
"043912042",27,1.6,226,13.5,153,9.1,565,33.7
"043912101",16,2,77,9.8,74,9.5,0,0
"043912102",112,15.9,79,11.2,56,7.9,0,0
"043912103",33,4,69,8.4,100,12.2,0,0
"043912104",7,0.9,73,9.3,49,6.2,0,0
"043912105",50,6,53,6.4,122,14.7,0,0
"043912106",48,4.4,76,6.9,102,9.3,0,0
"043912107",129,14.9,60,6.9,83,9.6,0,0
"043912108",20,2.4,70,8.5,65,7.9,0,0
"043912109",124,15.1,72,8.7,50,6.1,0,0
"043914001",84,3.2,406,15.5,208,8,2171,83.1
"043914002",0,0,0,0,3,42.9,3,42.9
"043914003",94,4.9,189,9.8,199,10.3,1604,82.8
"043914004",9,5.8,2,1.3,26,16.7,25,16
"043914041",67,8.3,117,14.5,105,13,0,0
"043914042",97,12.6,102,13.2,108,14,0,0
"043914043",50,5.6,118,13.2,85,9.5,0,0
"043914044",56,6.7,118,14.1,104,12.4,0,0
"043914045",111,11.9,172,18.5,63,6.8,0,0
"043914046",236,24.1,187,19.1,112,11.4,0,0
"043914101",188,35.6,14,2.7,116,22,0,0
"043914102",57,10.8,34,6.4,55,10.4,0,0
"043914103",29,6.3,32,6.9,72,15.5,0,0
"043914104",94,16.5,47,8.3,78,13.7,0,0
"043914105",128,22.3,61,10.6,70,12.2,0,0
"043914106",232,35.2,59,8.9,55,8.3,0,0
"043914107",95,14.3,76,11.5,58,8.7,0,0
"043914108",45,8.8,56,10.9,50,9.8,0,0
"043914109",82,12.5,89,13.5,54,8.2,0,0
"043914110",48,7.4,77,11.9,74,11.4,0,0
"043914111",464,63.7,56,7.7,81,11.1,0,0
"043917001",10,4,15,6,34,13.5,231,91.7
"043917041",23,11,23,11,40,19,63,30
"043917101",49,12.6,17,4.4,30,7.7,0,0
"043918001",54,8.3,52,8,69,10.6,645,99.2
"043918041",116,20.5,35,6.2,56,9.9,18,3.2
"043918101",238,40.4,57,9.7,44,7.5,0,0
"043918103",34,5.9,48,8.3,78,13.4,0,0
"043919001",3,0.2,317,20.8,69,4.5,1129,74.1
"043919041",5,0.7,174,24,61,8.4,265,36.6
"043919042",11,1.6,171,24.3,71,10.1,0,0
"043919101",8,1.9,63,15.3,61,14.8,0,0
"043919102",6,1.3,60,13.1,60,13.1,0,0
"043919104",3,0.7,66,15.1,35,8,0,0
"044902001",8,5.2,8,5.2,20,12.9,148,95.5
"044902041",9,7.3,3,2.4,16,12.9,0,0
"044902101",38,12.4,3,1,26,8.5,0,0
"045902001",28,6.1,15,3.3,52,11.3,390,85
"045902002",0,0,0,0,1,14.3,2,28.6
"045902003",0,0,0,0,19,95,4,20
"045902041",32,9.7,15,4.5,54,16.4,0,0
"045902101",152,21.3,14,2,77,10.8,0,0
"045903001",9,2.5,22,6,43,11.8,346,94.8
"045903004",2,2.2,0,0,10,11.1,0,0
"045903043",18,6.6,13,4.8,34,12.5,0,0
"045903102",6,10,0,0,3,5,0,0
"045903103",9,7.9,4,3.5,14,12.3,0,0
"045903105",31,15.3,8,3.9,23,11.3,0,0
"045903106",42,14.9,2,0.7,29,10.3,0,0
"045905002",24,11.9,12,6,20,10,196,97.5
"045905041",29,16.7,17,9.8,23,13.2,0,0
"045905102",70,24.2,5,1.7,23,8,0,0
"046802001",3,4.7,0,0,26,40.6,52,81.3
"046802004",1,2.1,0,0,15,31.9,0,0
"046802007",10,5.9,0,0,53,31.2,32,18.8
"046802008",0,0,0,0,1,9.1,0,0
"046802009",0,0,0,0,17,47.2,24,66.7
"046802010",1,3.7,0,0,4,14.8,27,100
"046802011",3,4.8,0,0,34,54,1,1.6
"046802013",0,0,0,0,2,20,0,0
"046802015",0,0,0,0,2,10,0,0
"046901001",58,3.3,167,9.5,120,6.8,1566,88.7
"046901002",40,5.5,59,8.1,60,8.2,510,70.1
"046901038",2,4.7,0,0,3,7,0,0
"046901041",107,9.2,106,9.1,122,10.5,0,0
"046901042",63,6.8,136,14.6,67,7.2,0,0
"046901102",82,23.7,0,0,50,14.5,0,0
"046901103",139,32.9,16,3.8,23,5.4,0,0
"046901104",6,2,25,8.4,26,8.8,0,0
"046901105",12,3.4,13,3.7,48,13.6,0,0
"046901106",17,4.6,21,5.7,25,6.8,0,0
"046901107",11,3.3,18,5.4,26,7.8,0,0
"046901108",17,4.6,21,5.7,34,9.2,0,0
"046901109",25,4.3,25,4.3,86,14.8,0,0
"046901110",173,27.5,43,6.8,34,5.4,0,0
"046901111",31,4,55,7,44,5.6,0,0
"046902001",109,4,237,8.8,304,11.3,1992,73.8
"046902002",54,1.9,444,15.6,241,8.5,2087,73.3
"046902003",26,2.5,88,8.4,132,12.6,703,67.3
"046902007",2,0.6,63,18.3,8,2.3,293,84.9
"046902041",11,1.6,142,21.3,58,8.7,0,0
"046902042",43,5.9,67,9.3,103,14.2,0,0
"046902044",41,7.3,116,20.8,81,14.5,0,0
"046902045",32,3.5,166,18,94,10.2,0,0
"046902046",25,3.3,74,9.8,96,12.7,0,0
"046902047",61,4.9,224,17.9,128,10.2,0,0
"046902048",56,7.9,89,12.6,91,12.9,0,0
"046902101",8,1.9,70,16.2,73,16.9,0,0
"046902102",15,1.8,76,9,104,12.3,0,0
"046902104",21,3.3,43,6.7,78,12.2,0,0
"046902105",23,5.5,28,6.7,44,10.6,0,0
"046902107",177,25.2,116,16.5,44,6.3,0,0
"046902110",9,2.3,31,7.9,39,10,0,0
"046902111",41,5.2,80,10.1,109,13.7,0,0
"046902112",0,0,117,14.7,33,4.2,0,0
"046902113",26,4.7,37,6.7,51,9.2,0,0
"046902114",6,0.9,97,14.1,80,11.6,0,0
"046902115",18,2.6,47,6.8,118,17.1,0,0
"046902117",185,25.6,40,5.5,66,9.1,0,0
"046902119",240,31.7,70,9.2,62,8.2,0,0
"046902120",13,2.8,41,8.7,81,17.3,0,0
"046902121",9,1.8,56,11.1,68,13.5,0,0
"046902122",226,41.2,44,8,49,8.9,0,0
"046902123",13,2.6,48,9.6,69,13.8,0,0
"046902125",15,1.9,78,9.7,89,11,0,0
"046902201",0,0,0,0,4,9.3,26,60.5
"046902206",2,6.1,0,0,7,21.2,15,45.5
"046902210",0,0,0,0,0,0,0,0
"047901001",22,6.7,19,5.8,35,10.7,308,93.9
"047901041",43,15,18,6.3,36,12.6,65,22.7
"047901101",126,19.7,32,5,78,12.2,0,0
"047901103",9,15,0,0,2,3.3,0,0
"047902001",3,1.5,14,7.2,17,8.7,192,98.5
"047902041",8,4.2,13,6.9,20,10.6,62,32.8
"047902101",26,7.3,8,2.2,38,10.7,0,0
"047903001",52,35.6,3,2.1,19,13,62,42.5
"047905001",0,0,11,7.9,25,18,61,43.9
"048901001",12,5.6,6,2.8,28,13,78,36.1
"048901102",0,0,0,0,1,100,0,0
"048903001",11,4.7,17,7.3,17,7.3,70,30.2
"048903002",0,0,0,0,0,0,0,0
"048903190",0,0,0,0,5,100,0,0
"048903191",0,0,0,0,4,100,0,0
"048903195",0,0,0,0,1,100,0,0
"049901001",133,14.5,53,5.8,90,9.8,811,88.2
"049901041",84,18.9,24,5.4,34,7.7,120,27
"049901101",195,29.9,3,0.5,53,8.1,0,0
"049901104",125,26.9,21,4.5,30,6.5,0,0
"049901107",204,29.6,36,5.2,55,8,0,0
"049902001",1,0.5,15,6.8,27,12.3,197,89.5
"049902101",5,1.8,8,2.8,37,13.2,0,0
"049903001",17,7.5,18,7.9,23,10.1,206,90.7
"049903041",36,14,17,6.6,35,13.6,65,25.2
"049903101",86,24.1,8,2.2,37,10.4,0,0
"049905001",9,2.6,23,6.8,32,9.4,314,92.4
"049905002",0,0,0,0,0,0,1,50
"049905042",5,1.9,15,5.8,34,13.2,68,26.4
"049905101",16,2.9,12,2.2,52,9.4,0,0
"049906001",7,1.4,29,6,52,10.8,140,29
"049907001",0,0,17,7,17,7,224,91.8
"049907101",1,0.4,15,5.4,23,8.3,0,0
"049908101",3,3.8,0,0,5,6.3,0,0
"049909101",0,0,0,0,7,10.4,0,0
"050901001",5,4.2,6,5.1,13,11,69,58.5
"050901101",13,11.3,0,0,11,9.6,0,0
"050902001",14,1.7,81,9.7,85,10.1,813,97
"050902041",17,4.1,43,10.3,32,7.6,25,6
"050902101",32,5.1,51,8.1,82,13,0,0
"050902102",17,7.4,0,0,29,12.6,0,0
"050902103",30,4.9,72,11.7,83,13.5,0,0
"050904001",12,7.1,1,0.6,13,7.7,59,34.9
"050909001",0,0,3,0.9,34,10.4,126,38.7
"050910001",60,2.7,161,7.3,242,11,1920,87
"050910005",1,1.7,0,0,5,8.6,13,22.4
"050910041",36,4.1,84,9.7,104,12,175,20.1
"050910042",35,3.9,66,7.3,114,12.6,339,37.4
"050910101",45,8.5,10,1.9,72,13.6,0,0
"050910102",18,5.1,6,1.7,51,14.5,0,0
"050910104",85,10.4,55,6.8,74,9.1,0,0
"050910105",52,9,0,0,31,5.4,0,0
"050910106",25,5.2,36,7.5,50,10.4,0,0
"050910107",46,5.9,24,3.1,63,8.1,0,0
"050910110",26,3.8,35,5.2,74,10.9,0,0
"051901001",2,1,16,7.9,34,16.8,104,51.5
"052901001",32,9.7,18,5.5,17,5.2,223,67.8
"052901041",36,14.2,28,11.1,26,10.3,73,28.9
"052901101",149,26.2,27,4.8,49,8.6,0,0
"053001001",20,10,18,9,20,10,195,97.5
"053001041",33,18.3,18,10,15,8.3,11,6.1
"053001103",64,16.2,19,4.8,31,7.8,0,0
"054901001",1,0.5,19,10.1,22,11.7,90,47.9
"054901101",2,1.2,2,1.2,19,11.4,0,0
"054901200",0,0,0,0,8,88.9,0,0
"054902001",10,7.6,5,3.8,25,18.9,100,75.8
"054902102",8,5.8,1,0.7,14,10.1,0,0
"054903001",3,2.3,4,3.1,25,19.1,122,93.1
"054903002",0,0,0,0,0,0,3,75
"054903041",1,0.8,0,0,10,8.4,17,14.3
"054903102",6,2.3,4,1.5,28,10.6,0,0
"055901001",30,7.9,21,5.6,32,8.5,185,48.9
"056901001",46,9.1,26,5.1,22,4.3,464,91.7
"056901042",46,11.3,18,4.4,48,11.8,0,0
"056901104",152,33.3,5,1.1,32,7,0,0
"056901105",63,17.6,12,3.4,35,9.8,0,0
"056902001",37,20.7,7,3.9,16,8.9,69,38.5
"057802001",141,20.9,0,0,61,9,46,6.8
"057803002",20,3.8,0,0,21,4,507,95.5
"057803003",215,33.3,0,0,33,5.1,0,0
"057803004",280,52.4,0,0,42,7.9,534,100
"057803005",167,36.1,0,0,45,9.7,460,99.4
"057803006",306,57.1,0,0,48,9,509,95
"057803007",46,12.7,0,0,28,7.8,361,100
"057803008",218,41,0,0,29,5.5,0,0
"057803009",75,15.5,0,0,23,4.8,470,97.1
"057803010",171,37.2,0,0,49,10.7,458,99.6
"057803011",144,33.1,0,0,24,5.5,0,0
"057803012",183,36.8,0,0,35,7,0,0
"057803013",112,34.8,0,0,21,6.5,318,98.8
"057803014",149,36.3,0,0,43,10.5,381,92.9
"057803015",94,23,0,0,38,9.3,0,0
"057803016",62,27.9,0,0,19,8.6,221,99.5
"057803017",92,31.9,0,0,20,6.9,0,0
"057803041",35,7.2,0,0,23,4.7,0,0
"057803043",123,35.9,0,0,22,6.4,0,0
"057803044",50,11.3,0,0,38,8.6,0,0
"057803045",299,61.3,0,0,45,9.2,0,0
"057803046",200,40.3,0,0,56,11.3,0,0
"057803047",92,18.4,0,0,43,8.6,167,33.3
"057803048",187,42.2,0,0,46,10.4,147,33.2
"057803049",186,37.3,0,0,60,12,0,0
"057803101",149,26.3,0,0,37,6.5,0,0
"057803102",246,48,0,0,22,4.3,0,0
"057803103",57,9.5,0,0,35,5.8,0,0
"057803104",403,40.4,0,0,68,6.8,0,0
"057803105",162,28.1,0,0,31,5.4,0,0
"057803106",383,65.9,0,0,34,5.9,0,0
"057803107",164,32.3,0,0,37,7.3,0,0
"057803108",211,32.2,0,0,49,7.5,0,0
"057803109",234,38.2,0,0,45,7.3,0,0
"057803110",268,43.8,0,0,41,6.7,0,0
"057803111",67,11.1,0,0,35,5.8,0,0
"057803112",374,63.4,0,0,35,5.9,0,0
"057803113",16,24.2,0,0,3,4.5,0,0
"057803114",70,17.4,0,0,28,6.9,0,0
"057804001",120,30.5,0,0,38,9.7,19,4.8
"057804002",74,12.6,0,0,46,7.9,47,8
"057804003",172,51.7,0,0,21,6.3,60,18
"057804004",63,11.7,0,0,74,13.7,108,20
"057804005",19,5.7,0,0,38,11.3,129,38.4
"057804006",129,31.9,0,0,51,12.6,40,9.9
"057804007",20,5.8,0,0,19,5.5,139,40.1
"057804008",75,18.2,0,0,18,4.4,104,25.2
"057804009",58,13.1,0,0,42,9.5,80,18.1
"057804010",27,7.8,0,0,19,5.5,87,25.1
"057804011",34,9.5,0,0,40,11.1,80,22.3
"057804012",17,5.5,0,0,20,6.5,85,27.5
"057804013",29,11.1,0,0,17,6.5,34,13
"057805101",111,37.5,0,0,34,11.5,0,0
"057806101",284,16.8,38,2.2,102,6,458,27.1
"057807001",276,17.9,53,3.4,152,9.9,539,35
"057807002",36,3.7,51,5.3,101,10.4,874,90.2
"057807041",16,3.3,38,7.8,46,9.4,0,0
"057807101",54,5.1,49,4.6,101,9.5,0,0
"057807102",34,6.6,22,4.2,48,9.2,0,0
"057807104",34,5.4,22,3.5,34,5.4,0,0
"057807105",48,9.7,22,4.5,55,11.2,0,0
"057808101",312,43.4,18,2.5,19,2.6,69,9.6
"057808102",322,24,183,13.7,32,2.4,22,1.6
"057809101",26,19.3,0,0,4,3,0,0
"057810101",56,11.5,0,0,44,9,0,0
"057813101",1227,58.9,0,0,177,8.5,0,0
"057813104",866,61.2,0,0,99,7,0,0
"057814001",66,22.6,0,0,69,23.6,29,9.9
"057814002",3,6.7,0,0,8,17.8,0,0
"057814003",9,10.3,0,0,18,20.7,0,0
"057814004",11,39.3,0,0,1,3.6,23,82.1
"057814005",6,11.3,0,0,5,9.4,0,0
"057816101",8,0.9,0,0,61,6.8,0,0
"057816102",2,0.2,0,0,38,3.2,0,0
"057819001",128,65.6,0,0,15,7.7,18,9.2
"057827101",0,0,0,0,1,1.5,0,0
"057827102",203,37,0,0,21,3.8,81,14.8
"057828001",33,19.8,0,0,14,8.4,155,92.8
"057828002",16,9.9,0,0,31,19.3,143,88.8
"057828003",31,10.8,0,0,25,8.7,261,90.9
"057828004",38,12.4,0,0,35,11.4,277,90.2
"057828005",22,8.6,0,0,26,10.1,241,93.8
"057828006",15,11.1,0,0,15,11.1,116,85.9
"057829001",502,61,7,0.9,67,8.1,0,0
"057829002",188,32.1,25,4.3,65,11.1,424,72.4
"057830001",381,49,23,3,49,6.3,0,0
"057830002",185,32.2,19,3.3,72,12.5,344,59.8
"057831001",0,0,1,0.2,6,1.3,0,0
"057831002",0,0,6,2.1,26,9,162,56.3
"057833001",28,9.5,17,5.8,23,7.8,0,0
"057833002",16,9,7,3.9,21,11.8,0,0
"057833003",3,2.4,4,3.3,15,12.2,0,0
"057834001",37,10.4,0,0,30,8.4,271,76.1
"057834003",8,5.6,0,0,16,11.1,137,95.1
"057834004",23,7,0,0,29,8.9,174,53.2
"057835001",442,54.8,36,4.5,51,6.3,104,12.9
"057835101",98,80.3,0,0,2,1.6,0,0
"057835102",88,40.4,1,0.5,10,4.6,0,0
"057835103",162,56.8,10,3.5,10,3.5,0,0
"057835104",59,69.4,2,2.4,2,2.4,0,0
"057835105",2,12.5,0,0,0,0,0,0
"057836041",0,0,23,24.2,7,7.4,0,0
"057836101",0,0,9,4.2,14,6.6,0,0
"057839101",680,62,1,0.1,102,9.3,0,0
"057840001",13,2.2,0,0,3,0.5,491,82.9
"057841001",478,54.4,0,0,55,6.3,0,0
"057844001",49,30.2,0,0,14,8.6,0,0
"057844101",175,40.5,0,0,32,7.4,0,0
"057844102",61,20.5,0,0,10,3.4,0,0
"057845001",29,4.6,0,0,29,4.6,95,15.2
"057845002",23,10.5,0,0,9,4.1,0,0
"057846001",423,40.8,42,4.1,77,7.4,336,32.4
"057846003",52,14.7,27,7.6,44,12.5,69,19.5
"057847001",45,4,0,0,65,5.8,233,20.9
"057848001",947,98.6,84,8.8,51,5.3,0,0
"057848002",166,35.7,56,12,23,4.9,0,0
"057848003",101,16.2,28,4.5,39,6.3,622,100
"057848004",793,97.8,17,2.1,34,4.2,0,0
"057848005",136,37.1,22,6,18,4.9,0,0
"057848006",120,22.3,15,2.8,28,5.2,537,100
"057848007",934,99.2,49,5.2,43,4.6,0,0
"057848008",53,12.1,49,11.2,32,7.3,0,0
"057848009",54,10,53,9.8,35,6.5,542,100
"057848010",934,98.4,38,4,30,3.2,0,0
"057848011",155,34.2,24,5.3,20,4.4,0,0
"057848012",923,98.9,21,2.3,49,5.3,0,0
"057848013",112,26.4,33,7.8,26,6.1,0,0
"057848014",867,95.7,31,3.4,48,5.3,0,0
"057848015",83,22.2,13,3.5,21,5.6,0,0
"057848016",863,96.1,13,1.4,38,4.2,0,0
"057848017",131,32.6,17,4.2,23,5.7,0,0
"057848019",812,98.3,64,7.7,31,3.8,0,0
"057848020",82,19.6,41,9.8,30,7.2,0,0
"057848021",769,98,30,3.8,30,3.8,0,0
"057848022",71,20.6,21,6.1,44,12.8,0,0
"057848023",921,98,40,4.3,46,4.9,0,0
"057848024",86,22.3,39,10.1,22,5.7,0,0
