CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"095905108",70,12.8,62,11.4,59,10.8,0,0
"095905109",96,18.3,13,2.5,19,3.6,0,0
"096904001",2,1.3,24,15.7,24,15.7,144,94.1
"096904041",6,5.9,9,8.9,10,9.9,0,0
"096904101",12,11.1,6,5.6,15,13.9,0,0
"096904103",23,15.6,4,2.7,8,5.4,0,0
"096905001",12,6.1,8,4.1,18,9.2,84,42.9
"097902001",1,0.5,20,9.8,21,10.2,180,87.8
"097902041",3,1.8,11,6.5,26,15.3,28,16.5
"097902102",19,5.2,19,5.2,44,12.1,0,0
"097903001",8,3.1,11,4.3,18,7,201,78.2
"097903101",36,11.6,3,1,30,9.7,0,0
"098901001",10,7.8,15,11.7,13,10.2,109,85.2
"098901041",16,15.4,14,13.5,11,10.6,0,0
"098901101",64,36,6,3.4,8,4.5,0,0
"098903101",14,11.7,2,1.7,12,10,0,0
"098904001",9,3.9,12,5.2,26,11.2,189,81.5
"098904041",18,9,18,9,17,8.5,0,0
"098904101",167,37.4,18,4,14,3.1,0,0
"099902001",5,5.9,16,18.8,14,16.5,75,88.2
"099902101",31,25.6,5,4.1,12,9.9,0,0
"099903001",1,0.6,11,7,30,19.1,153,97.5
"099903041",0,0,8,7.3,11,10.1,21,19.3
"099903102",4,1.5,10,3.6,24,8.8,0,0
"100903002",2,0.6,44,12.6,25,7.1,323,92.3
"100903041",2,1,17,8.5,11,5.5,67,33.3
"100903042",2,0.7,38,13,23,7.9,0,0
"100903101",13,3.4,18,4.6,44,11.3,0,0
"100904001",2,0.3,71,9.1,80,10.2,722,92.3
"100904002",0,0,0,0,0,0,2,66.7
"100904041",2,0.3,33,5.2,68,10.7,0,0
"100904101",15,2.8,5,0.9,58,11,0,0
"100904102",17,4.3,17,4.3,43,10.9,0,0
"100904104",4,1,30,7.7,40,10.2,0,0
"100905001",0,0,58,9.6,44,7.3,396,65.7
"100905041",7,1.4,31,6.2,38,7.6,156,31.4
"100905102",46,11.2,14,3.4,40,9.8,0,0
"100905105",15,2.5,16,2.7,40,6.8,0,0
"100907001",9,0.8,65,5.9,87,7.8,853,76.9
"100907003",0,0,0,0,0,0,0,0
"100907041",13,2.2,42,7.1,54,9.1,0,0
"100907101",22,2.4,33,3.7,60,6.7,0,0
"100907102",15,4,0,0,35,9.3,0,0
"100907103",23,2.7,44,5.2,79,9.4,0,0
"100908001",1,0.6,6,3.8,23,14.6,154,97.5
"100908041",1,0.7,14,10.2,17,12.4,0,0
"100908101",0,0,19,6.7,14,5,0,0
"101801102",77,25.2,19,6.2,7,2.3,0,0
"101802041",145,85.8,0,0,8,4.7,0,0
"101802101",540,94.4,0,0,19,3.3,0,0
"101802102",261,96,0,0,14,5.1,0,0
"101803041",17,4,0,0,26,6,0,0
"101804001",252,38.9,0,0,36,5.6,429,66.2
"101805001",6,4.4,0,0,33,24.3,77,56.6
"101805041",17,10.4,0,0,32,19.5,0,0
"101805101",111,24.2,0,0,18,3.9,0,0
"101806001",13,4.6,0,0,29,10.3,180,64.1
"101806042",81,24.4,0,0,27,8.1,0,0
"101806101",301,79,0,0,18,4.7,0,0
"101806102",264,76.5,0,0,24,7,0,0
"101807101",4,2.9,0,0,11,8,0,0
"101809001",0,0,0,0,23,26.7,54,62.8
"101809041",0,0,1,1.3,22,28.9,0,0
"101809101",21,8.3,12,4.7,22,8.7,0,0
"101810002",345,49.1,0,0,4,0.6,0,0
"101811001",20,11.3,0,0,22,12.4,0,0
"101811003",19,18.1,0,0,19,18.1,96,91.4
"101811004",9,11.5,0,0,10,12.8,35,44.9
"101811006",14,20.3,0,0,19,27.5,5,7.2
"101813001",88,22,0,0,17,4.3,0,0
"101813003",65,11.6,0,0,27,4.8,41,7.3
"101813004",27,6.2,0,0,21,4.8,105,24.2
"101813005",6,4.9,0,0,12,9.8,0,0
"101813006",5,1.2,0,0,26,6.1,202,47.3
"101813041",96,23.8,0,0,31,7.7,0,0
"101813042",152,35.6,0,0,16,3.7,0,0
"101813043",9,4.2,0,0,22,10.2,0,0
"101813044",69,22.8,0,0,17,5.6,0,0
"101813045",19,8.2,0,0,13,5.6,0,0
"101813047",30,10.4,0,0,16,5.6,0,0
"101813048",14,4.5,0,0,22,7.1,0,0
"101813105",437,54,0,0,20,2.5,0,0
"101813106",405,49.3,0,0,33,4,0,0
"101813107",737,84.5,0,0,14,1.6,0,0
"101813108",2,2.9,0,0,4,5.7,0,0
"101813109",409,44.1,0,0,50,5.4,0,0
"101813110",8,11.8,0,0,2,2.9,0,0
"101813111",120,16.7,0,0,9,1.3,0,0
"101813113",85,14.9,0,0,21,3.7,0,0
"101813114",70,7.8,0,0,29,3.2,0,0
"101814101",136,16,2,0.2,15,1.8,0,0
"101814102",219,39.7,0,0,8,1.4,0,0
"101814103",238,61.5,0,0,8,2.1,0,0
"101815101",201,71,0,0,11,3.9,0,0
"101819001",501,96.2,0,0,30,5.8,0,0
"101821001",0,0,9,4.3,21,10,163,77.6
"101822001",0,0,0,0,7,13.5,16,30.8
"101822101",0,0,0,0,4,5.1,0,0
"101828001",206,29.1,0,0,22,3.1,49,6.9
"101828002",157,39.4,0,0,6,1.5,0,0
"101828101",276,53.6,0,0,22,4.3,0,0
"101829101",17,11.3,0,0,6,4,0,0
"101833101",138,70.8,0,0,114,58.5,0,0
"101833102",1,10,0,0,1,10,0,0
"101833103",42,87.5,0,0,40,83.3,0,0
"101837001",2,1.3,0,0,14,9.3,113,74.8
"101837041",5,3.8,0,0,15,11.3,0,0
"101838001",46,17.6,0,0,21,8,148,56.5
"101838004",5,1.9,0,0,42,16.1,162,62.1
"101838041",111,48.5,0,0,12,5.2,22,9.6
"101838101",136,37.2,0,0,15,4.1,0,0
"101838102",347,80.3,0,0,21,4.9,0,0
"101838104",255,64.1,0,0,19,4.8,0,0
"101840101",4,1.8,23,10.3,7,3.1,0,0
"101840102",13,13.8,0,0,0,0,0,0
"101840103",0,0,21,8.9,6,2.6,0,0
"101842001",7,8.9,0,0,6,7.6,49,62
"101845001",55,5.8,0,0,29,3,0,0
"101845002",112,13.1,0,0,40,4.7,0,0
"101845003",71,8.2,0,0,44,5.1,0,0
"101845004",227,25.4,0,0,55,6.1,0,0
"101845005",124,17.7,0,0,32,4.6,0,0
"101845006",108,16.4,0,0,59,9,5,0.8
"101845007",72,17.4,0,0,34,8.2,0,0
"101845008",19,4.6,0,0,26,6.3,0,0
"101845009",24,16.8,0,0,12,8.4,0,0
"101845010",92,13.3,0,0,43,6.2,0,0
"101845101",135,14.3,0,0,43,4.6,0,0
"101846001",40,7.1,34,6,20,3.6,207,36.8
"101846002",97,16.1,35,5.8,25,4.1,0,0
"101846003",86,14,35,5.7,29,4.7,95,15.4
"101846005",106,30.5,10,2.9,16,4.6,0,0
"101846006",75,11.3,55,8.3,31,4.7,0,0
"101846102",155,44.3,10,2.9,11,3.1,0,0
"101847101",0,0,0,0,28,6.6,0,0
"101848101",0,0,0,0,11,7.6,0,0
"101848102",0,0,0,0,19,19.6,0,0
"101849101",78,33.5,0,0,15,6.4,0,0
"101849105",2,11.8,0,0,0,0,0,0
"101850101",0,0,0,0,18,6.4,0,0
"101850102",0,0,0,0,12,6.9,0,0
"101853042",22,14,0,0,14,8.9,0,0
"101853101",96,29.1,0,0,35,10.6,0,0
"101853104",739,67,0,0,118,10.7,0,0
"101853105",24,18.9,0,0,8,6.3,0,0
"101853106",205,80.7,0,0,23,9.1,0,0
"101853108",27,100,0,0,0,0,0,0
"101854001",1,0.6,0,0,14,7.9,112,63.3
"101855101",0,0,0,0,10,5,0,0
"101856101",256,82.8,5,1.6,7,2.3,0,0
"101856102",105,70.5,0,0,1,0.7,0,0
"101858001",81,9,179,19.8,29,3.2,0,0
"101858002",138,24.3,24,4.2,22,3.9,0,0
"101858003",82,17.3,34,7.2,34,7.2,25,5.3
"101858004",14,2.3,86,14.2,20,3.3,252,41.5
"101858005",134,17.7,34,4.5,14,1.8,60,7.9
"101858006",86,12.9,25,3.8,40,6,0,0
"101859101",102,33.2,0,0,30,9.8,0,0
"101861101",20,2.9,41,6,30,4.4,0,0
"101862001",163,21.7,95,12.6,16,2.1,0,0
"101862002",22,3.1,76,10.8,19,2.7,156,22.1
"101862003",136,16.2,112,13.3,46,5.5,57,6.8
"101862004",43,7.7,20,3.6,49,8.8,51,9.2
"101863001",0,0,0,0,19,14.1,0,0
"101864041",0,0,0,0,16,8,0,0
"101865001",0,0,0,0,16,11.3,68,48.2
"101865002",0,0,0,0,24,9,0,0
"101865003",0,0,0,0,2,1.3,110,71
"101866001",0,0,0,0,0,0,0,0
"101867001",0,0,0,0,28,4.4,0,0
"101868001",1,0.9,0,0,24,21.1,48,42.1
"101868002",1,0.7,0,0,23,15.4,0,0
"101869001",0,0,0,0,10,13.5,0,0
"101902001",234,10,99,4.2,133,5.7,2104,90.1
"101902002",21,2.3,145,16,43,4.7,560,61.6
"101902003",270,10.1,222,8.3,217,8.2,2441,91.7
"101902004",146,7.3,88,4.4,179,8.9,1797,89.8
"101902005",112,5.9,59,3.1,189,10,1604,84.8
"101902008",1,0.2,110,24.9,0,0,244,55.3
"101902012",165,9.8,71,4.2,137,8.2,1400,83.4
"101902013",18,7.5,0,0,11,4.6,150,62.8
"101902041",159,17.2,21,2.3,82,8.8,265,28.6
"101902042",36,6.5,57,10.2,23,4.1,311,55.7
"101902043",161,16.3,56,5.7,67,6.8,329,33.4
"101902044",185,18.4,32,3.2,56,5.6,232,23.1
"101902045",60,6.6,57,6.2,87,9.5,288,31.5
"101902046",134,15,20,2.2,60,6.7,345,38.7
"101902047",164,15.1,63,5.8,80,7.4,577,53.2
"101902048",189,17.7,108,10.1,58,5.4,474,44.3
"101902051",102,10.8,43,4.5,74,7.8,287,30.3
"101902052",163,17.2,38,4,70,7.4,385,40.6
"101902061",232,27.9,40,4.8,61,7.3,0,0
"101902062",74,11.3,74,11.3,34,5.2,0,0
"101902063",278,29,43,4.5,79,8.3,0,0
"101902064",323,32.7,29,2.9,69,7,0,0
"101902065",231,25.7,47,5.2,71,7.9,0,0
"101902066",171,22.6,16,2.1,65,8.6,0,0
"101902067",195,20.1,70,7.2,60,6.2,0,0
"101902068",193,21.1,82,9,65,7.1,0,0
"101902069",238,31.4,26,3.4,46,6.1,0,0
"101902070",271,33.4,34,4.2,42,5.2,0,0
"101902072",64,8.8,37,5.1,66,9.1,0,0
"101902081",127,16.2,25,3.2,39,5,407,51.8
"101902082",97,11.2,35,4,56,6.5,588,67.8
"101902083",139,14.5,61,6.4,37,3.9,631,65.8
"101902084",63,10.8,23,4,43,7.4,378,64.9
"101902085",32,5,34,5.3,57,8.9,479,74.5
"101902090",23,10.2,1,0.4,19,8.4,110,48.9
"101902098",1,2.6,0,0,7,17.9,17,43.6
"101902101",139,20.2,47,6.8,23,3.3,0,0
"101902102",56,13.5,38,9.2,24,5.8,0,0
"101902103",760,71.4,9,0.8,59,5.5,0,0
"101902104",135,20.2,0,0,7,1,0,0
"101902105",93,12.1,7,0.9,46,6,0,0
"101902106",429,50.9,8,0.9,55,6.5,0,0
"101902107",456,47.9,51,5.4,45,4.7,0,0
"101902108",0,0,0,0,98,100,5,5.1
"101902109",124,35.8,0,0,26,7.5,0,0
"101902110",492,54.4,75,8.3,44,4.9,0,0
"101902111",511,50.4,28,2.8,67,6.6,0,0
"101902112",458,48.9,41,4.4,72,7.7,0,0
"101902113",546,51.5,47,4.4,50,4.7,0,0
"101902114",205,35.2,11,1.9,41,7,0,0
"101902115",603,75.4,0,0,58,7.3,0,0
"101902116",487,54.3,31,3.5,39,4.3,0,0
"101902117",528,61.7,0,0,47,5.5,0,0
"101902118",472,58.9,2,0.2,42,5.2,0,0
"101902119",490,50.2,55,5.6,52,5.3,0,0
"101902120",210,19.6,23,2.1,63,5.9,0,0
"101902121",346,49.6,22,3.2,42,6,0,0
"101902122",495,46.9,22,2.1,60,5.7,0,0
"101902123",288,33.7,34,4,63,7.4,0,0
"101902124",477,46.9,26,2.6,74,7.3,0,0
"101902125",475,48.6,9,0.9,61,6.2,0,0
"101902126",518,61.2,1,0.1,51,6,0,0
"101902127",263,46.1,2,0.4,50,8.8,0,0
"101902128",489,53.5,15,1.6,65,7.1,0,0
"101902129",203,29.8,24,3.5,38,5.6,0,0
"101902130",332,37.6,23,2.6,67,7.6,0,0
"101902131",793,72.4,0,0,63,5.8,0,0
"101902132",524,50.7,15,1.5,80,7.7,0,0
"101902134",291,27,14,1.3,57,5.3,0,0
"101902151",596,65.5,0,0,71,7.8,0,0
"101902153",455,70.8,0,0,49,7.6,0,0
"101902154",280,49.3,0,0,42,7.4,0,0
"101902155",409,59.5,0,0,59,8.6,0,0
"101902163",378,55.3,0,0,42,6.1,0,0
"101902164",353,50.5,0,0,60,8.6,0,0
"101902165",239,33.8,0,0,52,7.3,0,0
"101903001",542,13.9,169,4.3,354,9,2356,60.2
"101903002",533,13.4,143,3.6,349,8.8,2465,62
"101903003",308,10.7,141,4.9,244,8.5,1741,60.3
"101903005",20,16.7,1,0.8,22,18.3,55,45.8
"101903006",0,0,283,35,11,1.4,183,22.6
"101903011",0,0,1,2.4,9,22,25,61
"101903012",7,1.7,53,13.2,5,1.2,191,47.4
"101903041",298,30.3,38,3.9,76,7.7,99,10.1
"101903042",264,24.5,61,5.7,94,8.7,255,23.6
"101903043",167,17.4,69,7.2,73,7.6,212,22.1
"101903044",141,16,47,5.3,62,7,162,18.3
"101903045",138,10.9,117,9.2,86,6.8,108,8.5
"101903046",251,19.8,59,4.7,113,8.9,152,12
"101903047",1,8.3,0,0,1,8.3,0,0
"101903101",717,71.5,18,1.8,86,8.6,0,0
"101903102",487,54.6,87,9.8,52,5.8,0,0
"101903103",659,70.9,22,2.4,61,6.6,0,0
"101903104",469,62.4,15,2,39,5.2,0,0
"101903105",497,61.3,7,0.9,66,8.1,0,0
"101903106",337,47.5,24,3.4,74,10.4,0,0
"101903107",489,61.8,16,2,52,6.6,0,0
"101903108",460,58.9,30,3.8,51,6.5,0,0
"101903109",557,62.3,2,0.2,67,7.5,0,0
"101903110",243,35.7,13,1.9,53,7.8,0,0
"101903111",174,23.3,5,0.7,67,9,0,0
"101903112",216,35.8,5,0.8,86,14.3,0,0
"101903113",471,65.2,22,3,45,6.2,0,0
"101903114",467,53.4,19,2.2,63,7.2,0,0
"101903115",648,55.2,7,0.6,69,5.9,0,0
"101903116",652,69.2,5,0.5,83,8.8,0,0
"101903117",875,73.6,20,1.7,53,4.5,0,0
"101903118",548,62.4,3,0.3,56,6.4,0,0
"101903119",366,34.8,108,10.3,74,7,0,0
"101903120",438,59.7,30,4.1,55,7.5,0,0
"101903121",694,71.4,8,0.8,45,4.6,0,0
"101903122",877,82,4,0.4,56,5.2,0,0
"101903123",827,72.6,24,2.1,70,6.1,0,0
"101903124",479,41,47,4,57,4.9,0,0
"101903140",550,52.6,43,4.1,69,6.6,0,0
"101903141",425,44,50,5.2,85,8.8,0,0
"101903142",291,26.2,67,6,73,6.6,0,0
"101903143",220,27,38,4.7,82,10.1,0,0
"101903144",155,16.6,68,7.3,71,7.6,0,0
"101903145",349,29.5,67,5.7,86,7.3,0,0
"101903199",1,2.6,0,0,30,78.9,0,0
"101903205",4,21.1,1,5.3,2,10.5,0,0
"101905001",209,9.1,97,4.2,203,8.9,1810,79.1
"101905005",15,22.4,0,0,1,1.5,0,0
"101905007",0,0,0,0,0,0,0,0
"101905041",174,17,21,2.1,81,7.9,176,17.2
"101905042",193,27.8,12,1.7,60,8.6,0,0
"101905043",84,9.1,35,3.8,78,8.4,177,19.1
"101905101",122,27.5,5,1.1,29,6.5,0,0
"101905102",326,54,4,0.7,39,6.5,0,0
"101905103",206,38.9,3,0.6,44,8.3,0,0
"101905104",239,43.2,13,2.4,57,10.3,0,0
"101905105",283,49,12,2.1,37,6.4,0,0
"101905106",205,26.8,22,2.9,64,8.4,0,0
"101905107",268,58.4,0,0,43,9.4,0,0
"101906001",45,3,83,5.6,114,7.7,908,61
"101906002",0,0,0,0,0,0,0,0
"101906004",0,0,0,0,2,11.8,1,5.9
"101906042",22,2.8,37,4.7,68,8.6,100,12.7
"101906101",43,6.5,26,4,59,9,0,0
"101906102",66,11.8,0,0,68,12.1,0,0
"101906103",79,11.1,6,0.8,53,7.4,0,0
"101906104",36,4.8,43,5.7,69,9.1,0,0
"101906106",0,0,5,2.3,10,4.7,0,0
"101907002",58,1.6,275,7.8,204,5.8,2731,77.5
"101907003",167,4.9,181,5.3,204,5.9,2640,76.7
"101907004",78,2.4,196,6,218,6.7,2298,70.8
"101907005",106,3.4,184,5.9,194,6.2,2306,73.6
"101907007",157,4.4,153,4.3,239,6.8,2568,72.6
"101907008",1,0.5,0,0,0,0,121,59.6
"101907009",130,4.8,46,1.7,226,8.3,2092,77.1
"101907010",182,6.1,95,3.2,234,7.9,2224,75.1
"101907011",32,1,304,9.6,170,5.4,2443,77.5
"101907012",31,1,324,10,169,5.2,2683,82.4
"101907013",154,4.4,96,2.7,253,7.2,2692,76.7
"101907037",0,0,0,0,0,0,1,11.1
"101907041",58,3.6,75,4.7,133,8.4,487,30.6
"101907042",210,13.6,48,3.1,155,10,429,27.7
"101907043",67,4.3,80,5.1,116,7.4,484,30.8
"101907044",82,6.6,32,2.6,116,9.4,372,30.1
"101907045",100,7.8,68,5.3,120,9.4,538,42.1
"101907046",112,7.4,55,3.6,150,9.9,533,35
"101907047",105,6.5,105,6.5,114,7.1,546,33.8
"101907048",130,9.3,81,5.8,103,7.3,493,35.1
"101907049",24,1.6,155,10,111,7.2,433,28
"101907050",109,8.2,33,2.5,120,9,438,33
"101907051",42,2.6,147,8.9,98,6,474,28.8
"101907052",24,2,89,7.4,80,6.6,453,37.5
"101907053",128,8.8,39,2.7,125,8.6,446,30.7
"101907054",13,1,164,12.5,83,6.3,456,34.8
"101907055",109,7.8,39,2.8,125,9,345,24.7
"101907056",53,2.9,150,8.1,156,8.4,688,37.2
"101907057",12,0.8,155,10.4,68,4.6,592,39.6
"101907101",515,57.7,3,0.3,61,6.8,0,0
"101907103",119,12.4,35,3.6,78,8.1,0,0
"101907104",297,27,30,2.7,58,5.3,0,0
"101907105",238,25.5,18,1.9,58,6.2,0,0
"101907106",483,43.1,10,0.9,95,8.5,0,0
"101907107",187,19.8,48,5.1,71,7.5,0,0
"101907108",135,12.9,20,1.9,104,9.9,0,0
"101907109",367,35.2,38,3.6,59,5.7,0,0
"101907110",182,23.3,22,2.8,75,9.6,0,0
"101907111",483,47.5,25,2.5,60,5.9,0,0
"101907112",262,25.7,12,1.2,56,5.5,0,0
"101907113",380,34.8,15,1.4,84,7.7,0,0
"101907115",78,8.3,62,6.6,54,5.8,0,0
"101907116",73,8.5,20,2.3,52,6.1,0,0
"101907117",533,49.9,11,1,71,6.6,0,0
"101907118",306,29,35,3.3,69,6.5,0,0
"101907119",378,39.3,22,2.3,74,7.7,0,0
"101907120",204,24.5,26,3.1,63,7.6,0,0
"101907121",317,35.2,22,2.4,88,9.8,0,0
"101907122",321,33.6,10,1,80,8.4,0,0
"101907124",124,11,37,3.3,106,9.4,0,0
"101907125",160,15.9,28,2.8,64,6.4,0,0
"101907126",53,5.4,99,10.1,68,7,0,0
"101907127",394,41.2,19,2,77,8,0,0
"101907128",472,49.9,13,1.4,82,8.7,0,0
"101907129",437,44.9,14,1.4,83,8.5,0,0
"101907130",123,11.7,67,6.4,77,7.3,0,0
"101907131",321,33.2,33,3.4,101,10.4,0,0
"101907132",329,38.2,7,0.8,58,6.7,0,0
"101907133",73,7.6,47,4.9,62,6.4,0,0
"101907134",373,38.7,37,3.8,81,8.4,0,0
"101907135",114,10.2,54,4.8,53,4.7,0,0
"101907136",299,33.7,55,6.2,51,5.7,0,0
"101907137",357,32.7,15,1.4,99,9.1,0,0
"101907138",17,1.5,133,11.5,78,6.7,0,0
"101907139",97,7.7,63,5,106,8.4,0,0
"101907140",60,6.5,50,5.4,69,7.4,0,0
"101907141",605,47,12,0.9,74,5.8,0,0
"101907142",341,33.2,15,1.5,73,7.1,0,0
"101907143",21,2.5,82,9.6,53,6.2,0,0
"101907144",358,38.9,36,3.9,62,6.7,0,0
"101907145",311,28.1,16,1.4,83,7.5,0,0
"101907146",363,28.1,20,1.5,112,8.7,0,0
"101907147",176,17.6,31,3.1,81,8.1,0,0
"101907148",202,19.8,53,5.2,57,5.6,0,0
"101907149",42,4.5,79,8.4,59,6.3,0,0
"101907150",435,35.3,23,1.9,85,6.9,0,0
"101907151",264,31.8,11,1.3,51,6.1,0,0
"101907152",421,41,7,0.7,94,9.2,0,0
"101907153",71,5.6,73,5.8,69,5.4,0,0
"101907154",296,33.6,10,1.1,94,10.7,0,0
"101907155",149,13.6,88,8,59,5.4,0,0
"101907156",37,3.9,106,11,27,2.8,0,0
"101908001",142,3.5,286,7.1,374,9.3,1962,48.7
"101908007",1,25,0,0,1,25,0,0
"101908041",105,16.3,30,4.7,80,12.4,0,0
"101908042",10,1.3,82,10.4,77,9.8,0,0
"101908043",38,4.8,31,3.9,91,11.5,0,0
"101908044",26,3.3,60,7.6,97,12.3,0,0
"101908101",50,6.1,42,5.1,65,7.9,0,0
"101908102",292,40.4,18,2.5,101,14,0,0
"101908104",281,30.1,70,7.5,51,5.5,0,0
"101908105",11,1.4,63,8.1,54,6.9,0,0
"101908106",384,51.3,10,1.3,78,10.4,0,0
"101908107",38,5.1,23,3.1,56,7.5,0,0
"101908108",29,3.5,68,8.2,55,6.6,0,0
"101908109",110,32.3,0,0,70,20.5,0,0
"101910002",267,13.3,142,7,171,8.5,1525,75.7
"101910003",484,10.3,275,5.9,426,9.1,3240,69.1
"101910006",1,8.3,0,0,2,16.7,2,16.7
"101910041",261,25.1,44,4.2,92,8.9,219,21.1
"101910042",237,17.8,82,6.2,153,11.5,438,33
"101910043",184,39.8,27,5.8,43,9.3,134,29
"101910044",116,12.3,51,5.4,85,9,402,42.8
"101910045",295,25,42,3.6,119,10.1,0,0
"101910101",390,48,53,6.5,71,8.7,0,0
"101910102",591,68.6,41,4.8,71,8.2,0,0
"101910104",330,48.5,41,6,44,6.5,0,0
"101910105",245,32.1,31,4.1,51,6.7,0,0
"101910106",392,45.8,49,5.7,59,6.9,0,0
"101910107",285,39.2,53,7.3,40,5.5,0,0
"101910108",431,47.1,62,6.8,41,4.5,0,0
"101910109",346,49.6,46,6.6,61,8.8,0,0
"101910110",308,72.3,42,9.9,15,3.5,0,0
"101910111",217,29.5,31,4.2,50,6.8,0,0
"101910112",273,52.4,37,7.1,36,6.9,0,0
"101910113",182,26.7,52,7.6,58,8.5,0,0
"101910114",202,31.3,37,5.7,65,10.1,0,0
"101910115",140,20.2,61,8.8,80,11.5,0,0
"101910116",538,64.2,45,5.4,50,6,0,0
"101911002",48,3.3,54,3.8,203,14.1,1066,74
"101911003",123,5.4,154,6.8,244,10.7,1419,62.5
"101911005",4,2.6,0,0,19,12.3,117,76
"101911006",0,0,0,0,12,20.7,27,46.6
"101911012",0,0,0,0,2,18.2,8,72.7
"101911014",1,20,0,0,2,40,0,0
"101911015",27,1.5,121,6.5,154,8.3,1295,70.1
"101911016",0,0,41,11.3,0,0,52,14.4
"101911041",75,9.9,63,8.3,72,9.5,92,12.1
"101911043",71,6.9,93,9,97,9.4,234,22.6
"101911044",33,2.9,111,9.7,108,9.4,114,10
"101911045",73,7.6,38,4,131,13.7,92,9.6
"101911046",23,2.3,97,9.7,97,9.7,213,21.3
"101911101",131,21.5,24,3.9,60,9.8,0,0
"101911102",85,8.8,181,18.8,71,7.4,0,0
"101911103",209,26.5,46,5.8,55,7,0,0
"101911105",201,26.7,19,2.5,65,8.6,0,0
"101911107",146,14.3,103,10.1,95,9.3,0,0
"101911108",137,15.6,79,9,74,8.4,0,0
"101911111",246,28.8,25,2.9,63,7.4,0,0
"101911112",189,34.6,23,4.2,50,9.1,0,0
"101911113",221,27.5,28,3.5,97,12.1,0,0
"101911114",138,16,80,9.3,86,10,0,0
"101911117",138,21.9,41,6.5,37,5.9,0,0
"101911118",103,14.6,51,7.2,51,7.2,0,0
"101911120",112,14.6,61,7.9,54,7,0,0
"101911122",132,13.2,117,11.7,83,8.3,0,0
"101912001",340,20.5,126,7.6,176,10.6,1554,93.8
"101912002",213,6,925,25.9,244,6.8,1174,32.8
"101912003",239,14.8,119,7.4,175,10.9,825,51.2
"101912004",124,13.5,86,9.4,101,11,520,56.6
"101912006",45,10.2,46,10.4,87,19.7,402,91.2
"101912007",17,3.4,10,2,135,27.1,268,53.7
"101912008",115,3.6,995,31,194,6,2653,82.7
"101912009",439,32.3,53,3.9,140,10.3,1047,77
"101912010",196,9.8,166,8.3,248,12.4,1548,77.5
"101912011",352,16.9,295,14.2,212,10.2,1348,64.7
"101912012",93,4.3,424,19.4,187,8.6,1543,70.6
"101912013",30,25.2,0,0,16,13.4,3,2.5
"101912014",61,7.4,29,3.5,151,18.4,505,61.6
"101912015",126,7.8,235,14.5,128,7.9,1291,79.6
"101912016",34,4.4,65,8.5,128,16.7,378,49.3
"101912017",326,15.8,86,4.2,234,11.3,1636,79.3
"101912018",101,11.9,47,5.5,175,20.6,731,86.2
"101912019",6,1,22,3.5,125,20,592,94.6
"101912020",26,2.7,68,7,187,19.2,807,82.9
"101912023",349,26.1,43,3.2,191,14.3,562,42
"101912024",90,13.5,20,3,110,16.5,338,50.7
"101912025",0,0,699,100,6,0.9,184,26.3
"101912026",5,0.6,311,37.8,1,0.1,823,100
"101912027",258,8.7,328,11.1,236,8,1826,61.5
"101912033",20,2.3,85,9.7,76,8.7,847,96.5
"101912034",8,1.6,110,21.8,14,2.8,503,99.8
"101912036",144,5.3,551,20.2,193,7.1,1688,61.7
"101912039",28,3.5,650,82,146,18.4,0,0
"101912041",45,9.8,9,2,76,16.6,0,0
"101912042",112,13.3,148,17.6,125,14.9,87,10.4
"101912043",335,23.6,381,26.8,114,8,63,4.4
"101912044",41,6.3,0,0,121,18.5,0,0
"101912045",276,32.1,54,6.3,92,10.7,196,22.8
"101912046",201,27,60,8.1,88,11.8,0,0
"101912047",329,29.6,89,8,137,12.3,0,0
"101912048",152,16.5,116,12.6,78,8.5,72,7.8
"101912049",134,10.7,388,31,101,8.1,166,13.3
"101912050",119,17.6,27,4,83,12.3,84,12.4
"101912051",282,19.9,81,5.7,131,9.2,169,11.9
"101912052",252,26.9,45,4.8,136,14.5,0,0
"101912053",114,15.8,41,5.7,90,12.5,430,59.6
"101912054",237,25.5,123,13.2,135,14.5,192,20.6
"101912055",185,11,411,24.5,114,6.8,0,0
"101912056",119,13,35,3.8,132,14.4,0,0
"101912057",59,4.2,1011,72.4,61,4.4,0,0
"101912058",108,16.4,17,2.6,56,8.5,0,0
"101912059",399,40.9,66,6.8,88,9,223,22.8
"101912060",260,21.3,99,8.1,135,11.1,36,3
"101912061",196,20.4,86,8.9,116,12.1,0,0
"101912062",119,18.7,12,1.9,115,18.1,0,0
"101912064",133,8,390,23.6,133,8,135,8.2
"101912068",71,12.7,106,19,51,9.1,0,0
"101912071",22,10.5,124,59,1,0.5,0,0
"101912072",258,33.1,4,0.5,88,11.3,0,0
"101912075",206,18.2,97,8.6,157,13.9,221,19.6
"101912077",49,10,11,2.3,93,19.1,0,0
"101912078",37,7.5,14,2.8,76,15.4,21,4.3
"101912079",35,5.4,11,1.7,101,15.4,0,0
"101912080",166,14.4,300,26.1,64,5.6,0,0
"101912081",165,15.5,146,13.7,63,5.9,336,31.5
"101912082",45,9.2,11,2.2,88,18,139,28.4
"101912094",3,6.4,0,0,47,100,45,95.7
"101912097",0,0,0,0,14,100,0,0
"101912098",204,14.7,342,24.7,86,6.2,139,10
