CAMPUS,CPETSAUC,CPETSAUP,CPETSBHC,CPETSBHP,CPETSIMC,CPETSINC,CPETSINP,CPETSNOC,CPETSNOP,CPETSPHC,CPETSPHP
"226905195",0,0,-1,-1,6,-3,-3,0,0,0,0
"226905202",0,0,-1,-1,-1,-1,-1,0,0,0,0
"226906001",-1,-1,-1,-1,16,8,50,0,0,-1,-1
"226906002",0,0,0,0,-1,-1,-1,0,0,0,0
"226906005",0,0,-1,-1,-1,0,0,0,0,0,0
"226906041",-1,-1,5,23.8,21,12,57.1,0,0,-1,-1
"226906101",-1,-1,-3,-3,37,8,21.6,0,0,19,51.4
"226906191",0,0,0,0,-1,0,0,0,0,-1,-1
"226907001",-1,-1,-3,-3,33,26,78.8,0,0,0,0
"226907002",0,0,-1,-1,5,-1,-1,0,0,0,0
"226907005",0,0,-1,-1,-1,0,0,0,0,0,0
"226907041",-1,-1,7,15.9,44,32,72.7,0,0,-1,-1
"226907101",-1,-1,13,22,59,37,62.7,0,0,-3,-3
"226907104",-1,-1,-1,-1,40,8,20,10,25,19,47.5
"226908001",-1,-1,-1,-1,14,8,57.1,0,0,0,0
"226908002",0,0,0,0,0,0,0,0,0,0,0
"226908005",0,0,-1,-1,-1,0,0,0,0,0,0
"226908101",-1,-1,-1,-1,13,8,61.5,0,0,-1,-1
"227803001",-3,-3,20,29,69,42,60.9,0,0,-1,-1
"227803101",-1,-1,6,22.2,27,-3,-3,0,0,11,40.7
"227803102",-1,-1,-1,-1,32,18,56.3,0,0,7,21.9
"227803103",-1,-1,-1,-1,26,10,38.5,0,0,10,38.5
"227804101",8,11.4,19,27.1,70,36,51.4,0,0,7,10
"227804102",-1,-1,0,0,17,-1,-1,0,0,12,70.6
"227805041",-1,-1,9,32.1,28,16,57.1,0,0,-1,-1
"227805101",0,0,0,0,-1,0,0,0,0,-1,-1
"227806005",0,0,9,52.9,17,-3,-3,0,0,-1,-1
"227806009",0,0,-3,-3,15,-1,-1,0,0,0,0
"227806015",0,0,-1,-1,-1,0,0,0,0,0,0
"227806017",0,0,0,0,-1,-1,-1,0,0,0,0
"227806023",0,0,-3,-3,14,-1,-1,0,0,0,0
"227806024",-3,-3,24,47.1,51,19,37.3,0,0,-1,-1
"227806025",0,0,9,52.9,17,-3,-3,0,0,-1,-1
"227806029",0,0,-1,-1,-1,0,0,0,0,-1,-1
"227806030",-1,-1,12,66.7,18,-1,-1,0,0,-1,-1
"227806031",0,0,0,0,0,0,0,0,0,0,0
"227806032",0,0,-3,-3,14,0,0,0,0,-1,-1
"227806034",-1,-1,-3,-3,8,0,0,0,0,0,0
"227806037",0,0,0,0,-1,0,0,0,0,-1,-1
"227806040",-1,-1,-1,-1,6,-1,-1,0,0,0,0
"227806041",0,0,-1,-1,-1,-1,-1,0,0,0,0
"227806043",0,0,-1,-1,-1,0,0,0,0,0,0
"227806044",0,0,-1,-1,-1,0,0,0,0,0,0
"227806045",-1,-1,-3,-3,9,0,0,0,0,0,0
"227806046",0,0,-1,-1,-1,-1,-1,0,0,0,0
"227806049",0,0,-1,-1,-1,-1,-1,0,0,0,0
"227806051",0,0,0,0,-1,-1,-1,0,0,0,0
"227806052",0,0,6,46.2,13,7,53.8,0,0,0,0
"227814001",-1,-1,0,0,8,-1,-1,0,0,-1,-1
"227816001",-1,-1,-3,-3,52,25,48.1,0,0,13,25
"227816002",-3,-3,14,21.2,66,44,66.7,0,0,-1,-1
"227816003",-1,-1,-1,-1,23,6,26.1,0,0,13,56.5
"227816004",-1,-1,13,31,42,21,50,0,0,-3,-3
"227816005",-1,-1,-1,-1,37,10,27,0,0,22,59.5
"227816006",8,28.6,8,28.6,28,-1,-1,0,0,-3,-3
"227816101",-1,-1,8,17.8,45,32,71.1,0,0,-1,-1
"227817001",-1,-1,5,27.8,18,11,61.1,0,0,-1,-1
"227817101",-1,-1,-1,-1,30,12,40,0,0,15,50
"227819101",0,0,0,0,28,12,42.9,0,0,16,57.1
"227820001",12,11.4,-3,-3,105,79,75.2,0,0,-1,-1
"227820002",-1,-1,-3,-3,56,43,76.8,0,0,0,0
"227820013",-1,-1,6,15.4,39,30,76.9,0,0,-1,-1
"227820014",-1,-1,10,18.2,55,38,69.1,0,0,-3,-3
"227820015",-1,-1,7,15.9,44,35,79.5,0,0,-1,-1
"227820016",-1,-1,11,20,55,40,72.7,0,0,-1,-1
"227820017",-1,-1,7,30.4,23,11,47.8,0,0,-1,-1
"227820020",-3,-3,25,32.1,78,41,52.6,0,0,-1,-1
"227820030",-1,-1,5,26.3,19,11,57.9,0,0,-1,-1
"227820041",-1,-1,6,21.4,28,16,57.1,0,0,-1,-1
"227820042",-1,-1,9,17.3,52,40,76.9,0,0,-1,-1
"227820043",-1,-1,7,11.7,60,48,80,0,0,-1,-1
"227820044",-1,-1,-3,-3,48,40,83.3,0,0,0,0
"227820050",-1,-1,-1,-1,19,11,57.9,0,0,-1,-1
"227820051",-1,-1,-3,-3,53,33,62.3,0,0,12,22.6
"227820052",-1,-1,5,18.5,27,18,66.7,0,0,-1,-1
"227820053",-1,-1,10,29.4,34,15,44.1,0,0,-3,-3
"227820054",-1,-1,-3,-3,34,16,47.1,0,0,8,23.5
"227820055",0,0,-1,-1,15,-3,-3,0,0,0,0
"227820056",-1,-1,-3,-3,36,17,47.2,0,0,10,27.8
"227820057",-1,-1,7,26.9,26,12,46.2,0,0,-3,-3
"227820058",0,0,-3,-3,24,15,62.5,0,0,-1,-1
"227820059",6,27.3,6,27.3,22,-3,-3,0,0,-1,-1
"227820060",-3,-3,9,26.5,34,17,50,0,0,-1,-1
"227820061",-1,-1,-1,-1,14,9,64.3,0,0,-1,-1
"227820071",10,17.2,16,27.6,58,26,44.8,0,0,6,10.3
"227820072",0,0,-3,-3,39,22,56.4,0,0,-1,-1
"227820073",-1,-1,-1,-1,18,8,44.4,0,0,-1,-1
"227820081",-3,-3,15,34.9,43,19,44.2,0,0,-1,-1
"227820082",-3,-3,11,30.6,36,17,47.2,0,0,-1,-1
"227820083",-3,-3,15,30.6,49,26,53.1,0,0,-1,-1
"227820101",5,10.2,-3,-3,49,9,18.4,-1,-1,29,59.2
"227820102",-3,-3,-1,-1,55,19,34.5,0,0,23,41.8
"227820103",-1,-1,-1,-1,45,15,33.3,0,0,25,55.6
"227820104",-1,-1,-3,-3,51,11,21.6,0,0,30,58.8
"227820205",9,16.4,6,10.9,55,-1,-1,-1,-1,35,63.6
"227820206",-1,-1,-1,-1,41,-1,-1,0,0,35,85.4
"227820207",0,0,-1,-1,56,-3,-3,0,0,38,67.9
"227820209",-3,-3,7,10,70,8,11.4,-1,-1,47,67.1
"227820211",6,11.3,6,11.3,53,8,15.1,0,0,33,62.3
"227820212",-1,-1,-1,-1,43,7,16.3,0,0,33,76.7
"227820213",-1,-1,-1,-1,24,-1,-1,0,0,14,58.3
"227820214",-1,-1,7,21.9,32,-1,-1,0,0,22,68.8
"227820215",-1,-1,-1,-1,28,-1,-1,-1,-1,22,78.6
"227820216",8,34.8,0,0,23,0,0,0,0,15,65.2
"227820217",-1,-1,0,0,6,0,0,0,0,-1,-1
"227820301",-1,-1,-3,-3,32,6,18.8,0,0,18,56.3
"227820302",14,31.1,-1,-1,45,18,40,0,0,-3,-3
"227820303",-1,-1,-1,-1,19,-1,-1,0,0,9,47.4
"227820401",11,25,-3,-3,44,-1,-1,0,0,20,45.5
"227820402",0,0,11,22.4,49,12,24.5,0,0,26,53.1
"227821101",5,11.1,9,20,45,20,44.4,0,0,11,24.4
"227824001",0,0,-1,-1,6,0,0,0,0,-3,-3
"227824002",-1,-1,9,24.3,37,21,56.8,0,0,-3,-3
"227824003",-1,-1,0,0,-1,-1,-1,0,0,-1,-1
"227824004",-1,-1,-1,-1,-1,0,0,0,0,-1,-1
"227825001",-3,-3,13,16,81,59,72.8,0,0,-1,-1
"227825003",8,11.4,8,11.4,70,41,58.6,0,0,13,18.6
"227826101",-1,-1,-1,-1,30,13,43.3,0,0,12,40
"227827001",0,0,-1,-1,-1,-1,-1,0,0,0,0
"227827002",0,0,0,0,0,0,0,0,0,0,0
"227827003",0,0,0,0,0,0,0,0,0,0,0
"227828001",-1,-1,-1,-1,11,8,72.7,0,0,0,0
"227829001",-1,-1,-3,-3,24,10,41.7,0,0,7,29.2
"227901002",-3,-3,45,20.5,220,138,62.7,0,0,-1,-1
"227901004",-3,-3,35,15.5,226,173,76.5,0,0,-1,-1
"227901005",-3,-3,38,26,146,79,54.1,0,0,-1,-1
"227901006",-3,-3,23,14.8,155,122,78.7,0,0,-1,-1
"227901007",-3,-3,28,15.3,183,134,73.2,0,0,-1,-1
"227901008",-3,-3,33,15.3,215,152,70.7,0,0,-1,-1
"227901009",41,21.4,48,25,192,96,50,0,0,7,3.6
"227901012",0,0,11,64.7,17,6,35.3,0,0,0,0
"227901013",63,24.9,67,26.5,253,118,46.6,0,0,5,2
"227901014",11,8.2,29,21.6,134,89,66.4,0,0,5,3.7
"227901015",0,0,5,50,10,5,50,0,0,0,0
"227901017",48,13.4,63,17.6,357,236,66.1,0,0,10,2.8
"227901018",8,61.5,-1,-1,13,-1,-1,0,0,-1,-1
"227901019",-1,-1,-3,-3,59,49,83.1,0,0,0,0
"227901025",0,0,-1,-1,5,-1,-1,0,0,0,0
"227901026",0,0,-1,-1,9,-3,-3,0,0,0,0
"227901027",0,0,-1,-1,-1,0,0,0,0,0,0
"227901028",0,0,0,0,7,-3,-3,0,0,-1,-1
"227901029",0,0,0,0,0,0,0,0,0,0,0
"227901030",0,0,5,41.7,12,7,58.3,0,0,0,0
"227901032",0,0,-1,-1,-1,-1,-1,0,0,0,0
"227901035",0,0,-1,-1,-1,-1,-1,0,0,0,0
"227901036",0,0,-1,-1,-1,0,0,0,0,0,0
"227901043",10,7.5,26,19.4,134,93,69.4,0,0,5,3.7
"227901044",-3,-3,15,15,100,68,68,0,0,-1,-1
"227901045",11,9.2,33,27.5,120,71,59.2,0,0,5,4.2
"227901046",-3,-3,28,16.7,168,123,73.2,0,0,-1,-1
"227901047",11,9.7,33,29.2,113,60,53.1,0,0,9,8
"227901051",-3,-3,24,19.7,122,90,73.8,0,0,-1,-1
"227901052",-3,-3,35,26.1,134,74,55.2,0,0,-1,-1
"227901053",-1,-1,30,25.2,119,85,71.4,0,0,-1,-1
"227901054",20,13.2,26,17.1,152,99,65.1,0,0,7,4.6
"227901055",-1,-1,13,13.8,94,74,78.7,0,0,-1,-1
"227901057",18,13.6,29,22,132,79,59.8,0,0,6,4.5
"227901058",-1,-1,18,17.6,102,80,78.4,0,0,-1,-1
"227901059",-3,-3,28,25.2,111,65,58.6,0,0,-1,-1
"227901060",-3,-3,45,29.8,151,76,50.3,0,0,-1,-1
"227901061",12,9.1,29,22,132,86,65.2,0,0,5,3.8
"227901062",37,25.3,46,31.5,146,56,38.4,0,0,7,4.8
"227901064",-3,-3,17,21.5,79,45,57,0,0,-1,-1
"227901065",-1,-1,-3,-3,55,46,83.6,0,0,0,0
"227901101",10,14.3,6,8.6,70,22,31.4,0,0,32,45.7
"227901102",11,23.9,-1,-1,46,15,32.6,-1,-1,17,37
"227901103",-1,-1,-3,-3,28,11,39.3,0,0,7,25
"227901104",-1,-1,8,29.6,27,-3,-3,0,0,13,48.1
"227901105",-1,-1,-1,-1,48,28,58.3,0,0,15,31.3
"227901106",-1,-1,-3,-3,51,23,45.1,0,0,18,35.3
"227901107",11,12.5,16,18.2,88,24,27.3,0,0,37,42
"227901108",-3,-3,-1,-1,62,28,45.2,0,0,23,37.1
"227901109",5,15.2,-1,-1,33,5,15.2,-1,-1,19,57.6
"227901110",-1,-1,6,26.1,23,9,39.1,0,0,-3,-3
"227901111",-1,-1,9,20.5,44,19,43.2,-1,-1,12,27.3
"227901112",-3,-3,12,25,48,12,25,-1,-1,14,29.2
"227901113",13,17.3,-3,-3,75,25,33.3,-1,-1,29,38.7
"227901114",-1,-1,-3,-3,82,40,48.8,0,0,27,32.9
"227901115",0,0,-1,-1,-1,0,0,0,0,0,0
"227901116",-1,-1,-3,-3,83,30,36.1,0,0,33,39.8
"227901117",-3,-3,26,35.6,73,14,19.2,-1,-1,17,23.3
"227901118",9,16.4,-1,-1,55,13,23.6,-1,-1,27,49.1
"227901119",12,22.2,13,24.1,54,17,31.5,0,0,12,22.2
"227901120",13,26,-1,-1,50,18,36,-1,-1,13,26
"227901121",9,16.1,15,26.8,56,13,23.2,0,0,19,33.9
"227901122",11,16.2,24,35.3,68,23,33.8,0,0,10,14.7
"227901123",-1,-1,9,24.3,37,21,56.8,0,0,-3,-3
"227901124",-1,-1,10,24.4,41,10,24.4,-1,-1,17,41.5
"227901125",-1,-1,5,12.2,41,14,34.1,-1,-1,20,48.8
"227901126",-1,-1,-3,-3,33,10,30.3,0,0,14,42.4
"227901127",-1,-1,-1,-1,22,8,36.4,0,0,11,50
"227901128",-1,-1,-1,-1,17,8,47.1,0,0,6,35.3
"227901129",6,11.3,11,20.8,53,17,32.1,0,0,19,35.8
"227901130",-3,-3,-1,-1,67,39,58.2,0,0,16,23.9
"227901132",-1,-1,-1,-1,23,9,39.1,0,0,12,52.2
"227901133",-1,-1,-1,-1,17,8,47.1,0,0,5,29.4
"227901136",0,0,5,13.9,36,19,52.8,0,0,12,33.3
"227901138",15,17.9,22,26.2,84,16,19,0,0,31,36.9
"227901139",-1,-1,-1,-1,15,5,33.3,0,0,5,33.3
"227901140",11,15.7,21,30,70,23,32.9,0,0,15,21.4
"227901141",-3,-3,8,9.1,88,39,44.3,-1,-1,35,39.8
"227901143",17,18.1,-3,-3,94,19,20.2,-1,-1,43,45.7
"227901144",-1,-1,8,10.4,77,39,50.6,-1,-1,25,32.5
"227901145",-3,-3,7,9.5,74,31,41.9,-1,-1,29,39.2
"227901146",8,16.7,12,25,48,13,27.1,0,0,15,31.3
"227901147",7,7.7,23,25.3,91,32,35.2,0,0,29,31.9
"227901148",13,11.1,23,19.7,117,32,27.4,0,0,49,41.9
"227901149",5,9.1,9,16.4,55,27,49.1,0,0,14,25.5
"227901150",6,33.3,0,0,18,6,33.3,0,0,6,33.3
"227901151",10,18.2,-3,-3,55,17,30.9,-1,-1,17,30.9
"227901152",10,16.4,-3,-3,61,18,29.5,-1,-1,26,42.6
"227901154",12,18.2,13,19.7,66,26,39.4,0,0,15,22.7
"227901155",17,23.9,14,19.7,71,-3,-3,-1,-1,28,39.4
"227901156",-1,-1,11,25.6,43,10,23.3,-1,-1,17,39.5
"227901157",-1,-1,-1,-1,39,14,35.9,-1,-1,18,46.2
"227901158",5,9.3,11,20.4,54,18,33.3,0,0,20,37
"227901159",-1,-1,-3,-3,48,24,50,0,0,17,35.4
"227901160",-3,-3,-1,-1,34,14,41.2,0,0,12,35.3
"227901161",-3,-3,7,13.5,52,13,25,-1,-1,25,48.1
"227901162",20,31.3,-1,-1,64,-3,-3,0,0,22,34.4
"227901163",7,8,11,12.6,87,44,50.6,0,0,25,28.7
"227901164",6,15,8,20,40,14,35,0,0,12,30
"227901165",8,11.9,-3,-3,67,25,37.3,-1,-1,27,40.3
"227901166",22,25,-3,-3,88,19,21.6,-1,-1,34,38.6
"227901168",17,20.5,12,14.5,83,27,32.5,0,0,27,32.5
"227901170",-3,-3,10,12.5,80,25,31.3,-1,-1,35,43.8
"227901171",-1,-1,16,29.1,55,23,41.8,0,0,-3,-3
"227901172",11,14.3,-3,-3,77,32,41.6,-1,-1,25,32.5
"227901173",-3,-3,15,19.5,77,22,28.6,-1,-1,30,39
"227901174",-1,-1,-3,-3,50,27,54,0,0,15,30
"227901175",-3,-3,12,16.7,72,20,27.8,-1,-1,31,43.1
"227901176",10,10.8,6,6.5,93,42,45.2,0,0,35,37.6
"227901177",6,12.2,-1,-1,49,-1,-1,-1,-1,38,77.6
"227901178",-1,-1,10,14.1,71,39,54.9,-1,-1,19,26.8
"227901179",25,33.3,18,24,75,21,28,0,0,11,14.7
"227901180",20,21.7,24,26.1,92,21,22.8,0,0,27,29.3
"227901181",12,13.8,19,21.8,87,23,26.4,0,0,33,37.9
"227901182",15,14.2,13,12.3,106,41,38.7,0,0,37,34.9
"227901183",-3,-3,15,19.2,78,23,29.5,-1,-1,25,32.1
"227901184",21,25.6,-3,-3,82,24,29.3,-1,-1,22,26.8
"227901185",14,12.2,16,13.9,115,43,37.4,0,0,42,36.5
"227901186",-3,-3,-1,-1,58,14,24.1,0,0,34,58.6
"227901187",14,19.4,12,16.7,72,-3,-3,-1,-1,32,44.4
"227901188",0,0,8,11.1,72,17,23.6,0,0,47,65.3
"227901189",6,10.7,9,16.1,56,22,39.3,0,0,19,33.9
"227901190",17,17.2,-3,-3,99,36,36.4,-1,-1,34,34.3
"227901192",5,29.4,-1,-1,17,-1,-1,0,0,9,52.9
"227901193",-1,-1,5,27.8,18,7,38.9,0,0,-3,-3
"227901194",0,0,0,0,-1,0,0,0,0,-1,-1
"227901197",0,0,0,0,0,0,0,0,0,0,0
"227901249",0,0,0,0,0,0,0,0,0,0,0
"227901250",-1,-1,14,60.9,23,-3,-3,0,0,0,0
"227901251",42,30,22,15.7,140,67,47.9,-1,-1,-3,-3
"227904001",41,17.7,38,16.5,231,147,63.6,0,0,5,2.2
"227904003",26,12.2,44,20.7,213,138,64.8,0,0,5,2.3
"227904004",-3,-3,61,26.4,231,116,50.2,0,0,-1,-1
"227904005",19,12.8,35,23.5,149,90,60.4,0,0,5,3.4
"227904008",0,0,-1,-1,-1,0,0,0,0,0,0
"227904041",17,12.5,26,19.1,136,85,62.5,0,0,8,5.9
"227904042",18,14.2,23,18.1,127,81,63.8,0,0,5,3.9
"227904043",20,17.1,26,22.2,117,64,54.7,0,0,7,6
"227904045",-3,-3,22,17.6,125,80,64,0,0,-1,-1
"227904046",15,17.2,23,26.4,87,42,48.3,0,0,7,8
"227904048",19,16.1,30,25.4,118,63,53.4,0,0,6,5.1
"227904101",-3,-3,9,14.8,61,13,21.3,-1,-1,29,47.5
"227904102",-3,-3,9,18,50,12,24,-1,-1,21,42
"227904103",-3,-3,17,25.4,67,17,25.4,-1,-1,26,38.8
"227904104",14,17.3,-3,-3,81,21,25.9,-1,-1,35,43.2
"227904105",5,9.4,12,22.6,53,27,50.9,0,0,9,17
"227904106",10,16.1,15,24.2,62,27,43.5,0,0,10,16.1
"227904107",7,12.7,7,12.7,55,14,25.5,0,0,27,49.1
"227904108",10,14.5,-3,-3,69,13,18.8,-1,-1,33,47.8
"227904109",-3,-3,6,10.7,56,14,25,-1,-1,30,53.6
"227904110",9,18.8,5,10.4,48,6,12.5,6,12.5,22,45.8
"227904111",8,16.7,-3,-3,48,8,16.7,-1,-1,25,52.1
"227904112",12,21.4,-3,-3,56,8,14.3,-1,-1,27,48.2
"227904113",6,9.1,-1,-1,66,-1,-1,-1,-1,51,77.3
"227904114",-3,-3,-1,-1,58,19,32.8,0,0,30,51.7
"227904115",12,14.8,-3,-3,81,19,23.5,-1,-1,35,43.2
"227904116",8,10.8,-3,-3,74,25,33.8,-1,-1,32,43.2
"227904117",16,25.4,-3,-3,63,22,34.9,-1,-1,16,25.4
"227904118",7,21.2,-1,-1,33,-1,-1,-1,-1,17,51.5
"227904119",-3,-3,10,13,77,24,31.2,-1,-1,36,46.8
"227904120",10,14.5,-3,-3,69,25,36.2,-1,-1,21,30.4
"227904121",11,16.9,-3,-3,65,13,20,-1,-1,35,53.8
"227907001",-3,-3,43,19,226,162,71.7,0,0,-1,-1
"227907002",0,0,-1,-1,8,-3,-3,0,0,0,0
"227907004",-1,-1,6,25,24,14,58.3,0,0,-1,-1
"227907041",-3,-3,20,24.1,83,48,57.8,0,0,-1,-1
"227907042",-3,-3,15,17.4,86,57,66.3,0,0,-1,-1
"227907043",-3,-3,-1,-1,41,23,56.1,0,0,8,19.5
"227907101",-1,-1,-1,-1,21,5,23.8,0,0,13,61.9
"227907102",11,24.4,5,11.1,45,16,35.6,0,0,13,28.9
"227907104",-1,-1,-3,-3,26,7,26.9,0,0,10,38.5
"227907105",-1,-1,9,18,50,12,24,-1,-1,21,42
"227907106",7,15.2,-1,-1,46,10,21.7,-1,-1,26,56.5
"227907107",12,24.5,-1,-1,49,12,24.5,-1,-1,20,40.8
"227907108",7,15.9,-3,-3,44,10,22.7,-1,-1,19,43.2
"227907109",10,16.1,-3,-3,62,16,25.8,-1,-1,24,38.7
"227907110",0,0,0,0,-1,0,0,0,0,-1,-1
"227907111",7,21.9,8,25,32,8,25,-1,-1,-3,-3
"227909001",-3,-3,79,39.1,202,83,41.1,0,0,-1,-1
"227909005",10,55.6,-1,-1,18,-1,-1,0,0,0,0
"227909041",-3,-3,23,29.1,79,35,44.3,0,0,-1,-1
"227909042",20,21.5,28,30.1,93,40,43,0,0,5,5.4
"227909101",-3,-3,14,24.6,57,8,14,-1,-1,27,47.4
"227909102",6,18.2,11,33.3,33,10,30.3,0,0,6,18.2
"227909103",20,32.3,15,24.2,62,14,22.6,0,0,13,21
"227909104",5,12.2,22,53.7,41,9,22,0,0,5,12.2
"227909105",12,22.6,11,20.8,53,15,28.3,0,0,15,28.3
"227909106",9,22,7,17.1,41,9,22,0,0,16,39
"227910001",29,7.6,62,16.3,381,283,74.3,0,0,7,1.8
"227910002",-1,-1,-3,-3,38,24,63.2,0,0,0,0
"227910005",0,0,0,0,0,0,0,0,0,0,0
"227910041",-1,-1,17,14.5,117,97,82.9,0,0,-1,-1
"227910042",-3,-3,21,13.7,153,109,71.2,0,0,-1,-1
"227910043",6,5.2,21,18.1,116,82,70.7,0,0,7,6
"227910101",-1,-1,-3,-3,74,41,55.4,0,0,24,32.4
"227910106",19,27.1,-3,-3,70,21,30,-1,-1,23,32.9
"227910107",-1,-1,9,15.5,58,26,44.8,-1,-1,18,31
"227910108",-1,-1,9,13,69,27,39.1,-3,-3,22,31.9
"227910109",-1,-1,-3,-3,48,20,41.7,0,0,16,33.3
"227910110",-1,-1,-1,-1,64,24,37.5,0,0,36,56.3
"227910111",-1,-1,-1,-1,57,23,40.4,-1,-1,28,49.1
"227910112",24,24.7,5,5.2,97,26,26.8,7,7.2,35,36.1
"227910113",9,9.4,-3,-3,96,43,44.8,-1,-1,37,38.5
"227912001",11,28.2,8,20.5,39,20,51.3,0,0,0,0
"227912041",5,15.2,8,24.2,33,20,60.6,0,0,0,0
"227912101",-1,-1,7,17.1,41,6,14.6,-1,-1,23,56.1
"227912102",-1,-1,-1,-1,27,16,59.3,0,0,-1,-1
"227913001",37,16.5,64,28.6,224,115,51.3,0,0,8,3.6
"227913041",13,11,39,33.1,118,53,44.9,0,0,13,11
"227913042",14,14.7,22,23.2,95,45,47.4,0,0,14,14.7
"227913101",5,6.7,15,20,75,18,24,0,0,37,49.3
"227913102",12,16.7,11,15.3,72,16,22.2,0,0,33,45.8
"227913103",11,14.9,20,27,74,11,14.9,0,0,32,43.2
"227913104",10,17.2,11,19,58,-1,-1,-3,-3,28,48.3
"227913105",5,9.4,19,35.8,53,9,17,0,0,20,37.7
"227913106",14,20.6,15,22.1,68,-3,-3,-1,-1,30,44.1
"228901001",-1,-1,20,32.3,62,37,59.7,0,0,-1,-1
"228901102",-1,-1,-3,-3,43,15,34.9,0,0,18,41.9
"228903001",-1,-1,9,23.1,39,27,69.2,0,0,-1,-1
"228903041",-1,-1,7,21.9,32,22,68.8,0,0,-1,-1
"228903103",-1,-1,-3,-3,46,20,43.5,0,0,17,37
"228904001",0,0,-1,-1,12,5,41.7,-1,-1,-1,-1
"228905001",-1,-1,-1,-1,16,11,68.8,0,0,0,0
"228905101",0,0,-3,-3,19,-1,-1,0,0,10,52.6
"229901001",-1,-1,-1,-1,29,23,79.3,0,0,-1,-1
"229901101",0,0,-1,-1,29,14,48.3,-1,-1,13,44.8
"229903001",-3,-3,7,15.2,46,29,63,0,0,-1,-1
"229903041",-3,-3,14,23.7,59,35,59.3,0,0,-1,-1
"229903102",-1,-1,5,15.2,33,6,18.2,-1,-1,16,48.5
"229903103",6,12.2,13,26.5,49,21,42.9,0,0,9,18.4
"229904001",-1,-1,-1,-1,28,21,75,0,0,-1,-1
"229904003",0,0,0,0,0,0,0,0,0,0,0
"229904041",-1,-1,-1,-1,31,21,67.7,0,0,5,16.1
"229904101",-1,-1,-1,-1,25,11,44,-1,-1,6,24
"229904103",6,13.3,-3,-3,45,14,31.1,-1,-1,17,37.8
"229905001",-1,-1,-1,-1,25,19,76,0,0,-1,-1
"229905101",-1,-1,-1,-1,27,9,33.3,0,0,14,51.9
"229906001",-1,-1,5,29.4,17,7,41.2,0,0,-1,-1
"229906101",-1,-1,0,0,8,-1,-1,0,0,-1,-1
"230901001",5,14.7,9,26.5,34,20,58.8,0,0,0,0
"230901041",-1,-1,5,38.5,13,-1,-1,0,0,-1,-1
"230901101",-1,-1,-3,-3,33,10,30.3,0,0,14,42.4
"230902002",-3,-3,25,33.3,75,40,53.3,0,0,-1,-1
"230902041",-3,-3,14,36.8,38,14,36.8,0,0,-1,-1
"230902102",-3,-3,11,16.4,67,16,23.9,-1,-1,28,41.8
"230902103",-3,-3,11,26.2,42,21,50,0,0,-1,-1
"230903001",-1,-1,-1,-1,23,15,65.2,0,0,-1,-1
"230903041",-1,-1,-3,-3,30,16,53.3,0,0,0,0
"230903102",8,15.4,9,17.3,52,11,21.2,5,9.6,19,36.5
"230904001",0,0,-1,-1,9,6,66.7,0,0,-1,-1
"230904101",-1,-1,-1,-1,9,0,0,0,0,6,66.7
"230905001",-1,-1,-1,-1,16,9,56.3,0,0,-1,-1
"230905041",7,28,-1,-1,25,13,52,0,0,-1,-1
"230905101",-1,-1,-1,-1,22,-1,-1,0,0,13,59.1
"230905102",-1,-1,-1,-1,7,-1,-1,0,0,0,0
"230906001",-1,-1,6,27.3,22,12,54.5,0,0,-1,-1
"230906041",0,0,-1,-1,15,9,60,0,0,-1,-1
"230906102",-3,-3,7,25,28,7,25,-1,-1,6,21.4
"230908001",-1,-1,-1,-1,10,7,70,0,0,0,0
"230908041",0,0,-1,-1,9,7,77.8,0,0,-1,-1
"230908101",-1,-1,6,28.6,21,5,23.8,-1,-1,7,33.3
"231901001",0,0,0,0,9,-3,-3,0,0,-1,-1
"231901041",0,0,-1,-1,14,12,85.7,0,0,-1,-1
"231901102",-1,-1,-1,-1,25,13,52,0,0,10,40
"231902001",-1,-1,-1,-1,13,9,69.2,0,0,-1,-1
"231902102",-1,-1,0,0,9,-1,-1,0,0,5,55.6
"232901001",-1,-1,-3,-3,31,10,32.3,0,0,12,38.7
"232902001",-1,-1,-1,-1,20,11,55,0,0,-1,-1
"232902041",-1,-1,-1,-1,9,-1,-1,0,0,-1,-1
"232902101",-1,-1,-1,-1,23,8,34.8,0,0,11,47.8
"232903001",-3,-3,30,19.5,154,105,68.2,0,0,-1,-1
"232903044",-1,-1,13,24.1,54,30,55.6,0,0,-3,-3
"232903102",-1,-1,-1,-1,42,-1,-1,6,14.3,32,76.2
"232903103",10,20,12,24,50,10,20,0,0,18,36
"232903104",-1,-1,5,10.4,48,-1,-1,0,0,38,79.2
"232903108",-1,-1,-1,-1,13,-1,-1,0,0,8,61.5
"232903110",10,17.5,10,17.5,57,22,38.6,0,0,15,26.3
"232904001",-1,-1,-1,-1,27,19,70.4,0,0,-1,-1
"233901001",30,11.4,60,22.8,263,160,60.8,0,0,13,4.9
"233901004",0,0,0,0,-1,0,0,0,0,-1,-1
"233901005",-1,-1,-1,-1,8,6,75,0,0,0,0
"233901043",15,8.9,43,25.4,169,104,61.5,0,0,7,4.1
"233901102",-1,-1,-3,-3,62,21,33.9,0,0,20,32.3
"233901103",6,9.8,20,32.8,61,11,18,0,0,24,39.3
"233901104",-1,-1,20,22.5,89,55,61.8,0,0,-3,-3
"233901106",5,7.5,21,31.3,67,19,28.4,0,0,22,32.8
