CAMPUS,CPETBILC,CPETBILP,CPETGIFC,CPETGIFP,CPETSPEC,CPETSPEP,CPETVOCC,CPETVOCP
"102904041",39,3.3,100,8.4,102,8.6,261,22
"102904102",20,14.9,0,0,6,4.5,0,0
"102904104",41,5.2,73,9.3,74,9.5,0,0
"102904107",57,7.4,34,4.4,61,7.9,0,0
"102904108",29,3.9,40,5.4,61,8.3,0,0
"102905001",0,0,24,10.8,28,12.6,214,96
"102905041",3,1.6,20,10.9,24,13,0,0
"102905101",4,1.2,15,4.6,25,7.6,0,0
"102906001",1,0.4,22,8.1,41,15,251,91.9
"102906041",3,1.4,9,4.2,31,14.4,0,0
"102906101",4,1,19,4.8,42,10.6,0,0
"103901001",12,6.6,5,2.8,21,11.6,68,37.6
"103902001",80,33.5,1,0.4,14,5.9,84,35.1
"104901001",1,0.6,3,1.9,19,12,146,92.4
"104901041",3,2.8,5,4.7,14,13.1,27,25.2
"104901101",8,2.8,1,0.3,26,9.1,0,0
"104903001",6,4.2,8,5.6,16,11.3,47,33.1
"104907001",0,0,3,2.3,6,4.5,43,32.6
"105801001",0,0,0,0,14,8.9,125,79.6
"105802041",0,0,0,0,19,13.8,0,0
"105802101",0,0,0,0,9,8.2,0,0
"105803001",2,1.1,1,0.6,96,55.2,73,42
"105902001",97,4.2,159,6.8,300,12.9,1916,82.2
"105902041",96,9.6,96,9.6,145,14.4,184,18.3
"105902043",49,6.3,112,14.3,144,18.4,174,22.3
"105902101",98,17.6,76,13.6,43,7.7,0,0
"105902102",19,3,140,22.4,55,8.8,0,0
"105902103",118,19.6,74,12.3,41,6.8,0,0
"105902105",66,10,70,10.6,55,8.3,0,0
"105902107",84,14.1,68,11.4,95,16,0,0
"105902108",97,16.5,41,7,41,7,0,0
"105902109",75,17.8,0,0,31,7.4,0,0
"105904001",32,1.7,165,8.8,162,8.7,1452,77.8
"105904041",47,6.2,69,9.1,88,11.6,1,0.1
"105904042",7,0.9,88,11.8,59,7.9,0,0
"105904101",122,15.9,28,3.7,86,11.2,0,0
"105904102",43,6,26,3.6,87,12.2,0,0
"105904103",26,3.3,19,2.4,88,11.2,0,0
"105904104",12,1.5,33,4.2,65,8.2,0,0
"105905001",7,0.9,72,9.7,50,6.8,660,89.3
"105905041",27,4.3,72,11.5,50,8,96,15.3
"105905101",64,9.4,53,7.8,65,9.6,0,0
"105905102",47,12,0,0,46,11.7,0,0
"105906001",144,5,338,11.6,269,9.3,2150,74
"105906004",12,6.2,9,4.6,19,9.7,54,27.7
"105906005",239,9.3,233,9.1,267,10.4,1935,75.5
"105906041",25,3.7,97,14.2,72,10.5,0,0
"105906043",7,0.9,124,15.5,64,8,0,0
"105906044",96,12,68,8.5,87,10.9,0,0
"105906045",73,9.1,52,6.5,103,12.8,0,0
"105906046",221,29.2,53,7,122,16.1,0,0
"105906047",119,16,54,7.3,80,10.8,0,0
"105906101",34,4.8,33,4.7,85,12.1,0,0
"105906103",236,31.3,26,3.4,77,10.2,0,0
"105906106",19,3.3,18,3.1,92,15.9,0,0
"105906107",15,1.7,43,4.8,84,9.4,0,0
"105906108",43,7.1,17,2.8,94,15.5,0,0
"105906109",545,66.1,11,1.3,109,13.2,0,0
"105906110",20,2.9,30,4.3,82,11.8,0,0
"105906111",18,2.3,64,8.4,97,12.7,0,0
"105906112",341,45.2,26,3.4,63,8.4,0,0
"105906113",299,36.7,30,3.7,65,8,0,0
"105906114",473,59.3,15,1.9,82,10.3,0,0
"105906115",7,1.1,53,8.1,71,10.8,0,0
"105906116",35,5,45,6.5,61,8.8,0,0
"106901001",15,5.4,15,5.4,13,4.6,247,88.2
"106901041",24,11.9,17,8.5,14,7,51,25.4
"106901101",32,14.8,8,3.7,27,12.5,0,0
"106901103",42,18,2,0.9,14,6,0,0
"107901001",101,10.9,66,7.2,71,7.7,911,98.7
"107901041",117,17,41,6,62,9,0,0
"107901102",161,33.5,9,1.9,30,6.2,0,0
"107901103",156,30.2,12,2.3,23,4.5,0,0
"107901104",138,27.5,10,2,40,8,0,0
"107902001",10,1.3,34,4.5,72,9.4,696,91.1
"107902041",12,3,34,8.6,49,12.4,0,0
"107902101",41,8.9,8,1.7,59,12.8,0,0
"107902102",11,3.8,17,5.8,27,9.2,0,0
"107902103",28,6,11,2.4,44,9.5,0,0
"107902104",16,4.8,27,8.1,41,12.3,0,0
"107904001",1,0.6,2,1.2,14,8.6,158,97.5
"107904041",2,1.4,8,5.7,16,11.3,0,0
"107904101",4,1.7,10,4.1,24,9.9,0,0
"107905001",3,0.7,20,4.4,57,12.4,368,80.3
"107905101",8,1.9,4,1,44,10.6,0,0
"107905102",5,1.5,10,3,53,15.8,0,0
"107905103",9,2.7,22,6.5,73,21.5,0,0
"107906001",0,0,16,4.2,32,8.3,379,98.4
"107906003",0,0,0,0,0,0,3,100
"107906041",10,3.3,12,4,30,9.9,0,0
"107906102",41,8.6,28,5.9,48,10.1,0,0
"107906104",8,3.6,4,1.8,15,6.7,0,0
"107907001",8,4.6,7,4,17,9.8,60,34.7
"107908101",8,4.8,10,6,15,9,0,0
"107910001",1,1,2,2,8,7.8,100,98
"107910041",2,1.8,3,2.7,16,14.2,0,0
"107910101",2,0.8,6,2.5,17,7.1,0,0
"108802101",306,51.9,18,3.1,28,4.7,0,0
"108802102",88,28.9,18,5.9,12,3.9,0,0
"108802103",62,18.2,15,4.4,9,2.6,0,0
"108804001",5,4.5,0,0,8,7.1,11,9.8
"108804002",27,22.9,0,0,13,11,44,37.3
"108804003",21,15.3,0,0,13,9.5,16,11.7
"108807001",203,26.8,0,0,37,4.9,0,0
"108807002",149,20.1,0,0,30,4,224,30.2
"108807003",150,19.3,0,0,37,4.8,0,0
"108807004",218,27.2,0,0,37,4.6,216,27
"108807005",124,15.8,0,0,36,4.6,159,20.2
"108807006",182,24.6,0,0,56,7.6,149,20.2
"108807007",314,41.3,0,0,24,3.2,123,16.2
"108807008",300,39.3,0,0,22,2.9,206,27
"108807009",104,13.9,0,0,32,4.3,157,20.9
"108807010",148,18.9,0,0,34,4.3,303,38.7
"108807011",184,26.6,0,0,24,3.5,0,0
"108807012",148,21.3,0,0,49,7.1,0,0
"108807013",89,18.3,0,0,36,7.4,0,0
"108807014",161,44.7,0,0,23,6.4,0,0
"108807015",170,45.2,0,0,26,6.9,0,0
"108807016",62,60.2,0,0,7,6.8,0,0
"108807017",49,39.8,0,0,11,8.9,0,0
"108807018",19,18.6,0,0,0,0,0,0
"108807020",52,10.3,0,0,42,8.3,8,1.6
"108807021",73,12.2,0,0,50,8.4,0,0
"108807022",19,4,0,0,32,6.7,0,0
"108807023",27,6.2,0,0,59,13.5,0,0
"108807024",41,12.2,0,0,47,14,0,0
"108807025",30,12.9,0,0,32,13.7,0,0
"108807026",20,8.4,0,0,27,11.3,0,0
"108807027",13,12.9,0,0,11,10.9,0,0
"108807028",18,15.3,0,0,6,5.1,0,0
"108807029",13,10.9,0,0,10,8.4,0,0
"108807035",225,34.3,0,0,68,10.4,0,0
"108807036",216,58.4,0,0,49,13.2,0,0
"108807037",63,26.9,0,0,26,11.1,0,0
"108807101",400,44.3,0,0,44,4.9,0,0
"108807102",325,39.7,0,0,28,3.4,0,0
"108807103",484,57.8,0,0,21,2.5,0,0
"108807104",469,51.9,0,0,31,3.4,0,0
"108807105",211,23.8,0,0,19,2.1,0,0
"108807106",451,52.9,0,0,28,3.3,0,0
"108807107",570,65.2,0,0,17,1.9,0,0
"108807108",676,77.2,0,0,8,0.9,0,0
"108807109",319,34.9,0,0,27,3,0,0
"108807110",216,31.1,0,0,19,2.7,0,0
"108807111",483,54,0,0,30,3.4,0,0
"108807112",227,32.5,0,0,32,4.6,0,0
"108807113",318,34.7,0,0,43,4.7,0,0
"108807114",459,73.6,0,0,21,3.4,0,0
"108807115",337,48.3,0,0,27,3.9,0,0
"108807116",191,50.8,0,0,10,2.7,0,0
"108807117",147,40.8,0,0,13,3.6,0,0
"108807120",45,7.4,0,0,31,5.1,0,0
"108807121",70,8,0,0,56,6.4,0,0
"108807122",99,13.5,0,0,38,5.2,0,0
"108807123",61,8.6,0,0,50,7,0,0
"108807124",86,14.1,0,0,46,7.6,0,0
"108807125",67,13.1,0,0,25,4.9,0,0
"108807126",35,7.2,0,0,30,6.2,0,0
"108807127",38,10.1,0,0,9,2.4,0,0
"108807128",35,8.8,0,0,10,2.5,0,0
"108807129",20,5.3,0,0,15,4,0,0
"108807135",448,63.6,0,0,44,6.3,0,0
"108807136",388,64.6,0,0,50,8.3,0,0
"108807137",169,36.4,0,0,42,9.1,0,0
"108808101",406,28.8,0,0,52,3.7,501,35.6
"108808103",296,52.5,0,0,18,3.2,0,0
"108808104",260,38.2,0,0,44,6.5,101,14.8
"108808105",215,34.2,0,0,17,2.7,0,0
"108809001",149,64.5,0,0,20,8.7,36,15.6
"108902001",536,26.2,265,13,180,8.8,1655,81
"108902003",3,50,0,0,0,0,0,0
"108902006",67,47.2,0,0,10,7,0,0
"108902007",740,34.3,345,16,167,7.7,1452,67.4
"108902045",413,49,123,14.6,110,13.1,119,14.1
"108902046",464,54.1,103,12,72,8.4,133,15.5
"108902047",514,58.3,89,10.1,83,9.4,163,18.5
"108902048",235,32.1,111,15.2,73,10,117,16
"108902102",123,32.1,12,3.1,27,7,0,0
"108902103",233,46,14,2.8,38,7.5,0,0
"108902104",206,47.4,22,5.1,36,8.3,0,0
"108902105",310,99.7,12,3.9,21,6.8,0,0
"108902106",233,42,13,2.3,62,11.2,0,0
"108902109",226,54.5,15,3.6,33,8,0,0
"108902111",387,87,5,1.1,39,8.8,0,0
"108902112",408,69.3,20,3.4,34,5.8,0,0
"108902113",473,78.6,8,1.3,44,7.3,0,0
"108902114",556,74.1,20,2.7,32,4.3,0,0
"108902115",132,33.1,17,4.3,33,8.3,0,0
"108902116",400,74.6,20,3.7,40,7.5,0,0
"108902117",322,58.4,24,4.4,50,9.1,0,0
"108902118",429,65.7,16,2.5,48,7.4,0,0
"108903001",244,17.5,236,16.9,119,8.5,1206,86.5
"108903003",1,50,0,0,0,0,0,0
"108903004",21,42,1,2,4,8,0,0
"108903041",297,27.7,136,12.7,125,11.6,229,21.3
"108903102",269,52.6,45,8.8,41,8,0,0
"108903103",123,25.8,63,13.2,34,7.1,0,0
"108903104",115,26.5,47,10.8,38,8.8,0,0
"108903105",108,21.3,77,15.2,35,6.9,0,0
"108903106",126,17.2,0,0,31,4.2,0,0
"108904001",316,13,107,4.4,172,7.1,1931,79.5
"108904002",535,20,111,4.1,178,6.6,2087,78
"108904003",402,14.4,164,5.9,180,6.5,2331,83.6
"108904006",202,8.8,300,13,151,6.6,1740,75.5
"108904039",2,66.7,0,0,0,0,0,0
"108904040",12,33.3,0,0,7,19.4,3,8.3
"108904043",161,14.9,100,9.3,81,7.5,97,9
"108904044",180,13.3,245,18.1,88,6.5,130,9.6
"108904045",383,30.9,44,3.6,79,6.4,86,6.9
"108904046",350,26.8,73,5.6,91,7,119,9.1
"108904047",617,44.4,48,3.5,78,5.6,101,7.3
"108904048",298,29.9,66,6.6,77,7.7,41,4.1
"108904101",151,39.2,18,4.7,25,6.5,0,0
"108904102",95,25.2,33,8.8,18,4.8,45,11.9
"108904103",206,54.5,16,4.2,17,4.5,0,0
"108904104",242,53.1,10,2.2,29,6.4,0,0
"108904105",104,23.6,89,20.2,19,4.3,0,0
"108904106",71,11.9,150,25.2,39,6.5,0,0
"108904107",125,30.7,16,3.9,28,6.9,0,0
"108904108",293,61.3,3,0.6,17,3.6,0,0
"108904109",300,50.9,16,2.7,23,3.9,0,0
"108904110",284,54.9,8,1.5,22,4.3,0,0
"108904111",102,28.4,7,1.9,15,4.2,0,0
"108904112",79,17.8,33,7.4,14,3.2,0,0
"108904113",157,40.3,6,1.5,23,5.9,0,0
"108904114",100,15.8,174,27.6,43,6.8,0,0
"108904115",505,70.7,12,1.7,37,5.2,0,0
"108904116",254,38.8,21,3.2,33,5,0,0
"108904117",91,17.1,47,8.9,24,4.5,0,0
"108904118",327,65.4,6,1.2,14,2.8,0,0
"108904119",194,30.8,20,3.2,25,4,0,0
"108904120",320,50.5,24,3.8,33,5.2,0,0
"108904121",258,52.2,13,2.6,27,5.5,0,0
"108904122",161,34.7,14,3,29,6.3,0,0
"108904123",136,29.8,18,3.9,21,4.6,0,0
"108904124",352,54.7,30,4.7,32,5,0,0
"108904125",436,70.7,11,1.8,26,4.2,0,0
"108904126",279,64,10,2.3,17,3.9,0,0
"108904127",289,66.1,17,3.9,30,6.9,0,0
"108904128",350,59.1,15,2.5,30,5.1,0,0
"108904129",184,33,35,6.3,32,5.7,0,0
"108904130",277,52.1,15,2.8,22,4.1,0,0
"108904131",306,55.5,18,3.3,37,6.7,0,0
"108904132",199,33.1,0,0,39,6.5,0,0
"108905001",423,41.5,143,14,57,5.6,896,87.9
"108905002",17,50,1,2.9,1,2.9,9,26.5
"108905005",1,100,0,0,0,0,1,100
"108905041",300,47.2,106,16.7,53,8.3,113,17.8
"108905101",249,77.6,17,5.3,36,11.2,0,0
"108905102",275,70,22,5.6,15,3.8,0,0
"108905103",267,65.6,17,4.2,17,4.2,0,0
"108905104",270,73.8,18,4.9,17,4.6,0,0
"108905106",29,82.9,0,0,2,5.7,0,0
"108906001",328,14.3,283,12.3,203,8.8,1974,86
"108906002",380,16.8,330,14.6,212,9.4,1989,87.9
"108906005",16,32,0,0,13,26,12,24
"108906006",325,15.5,209,9.9,181,8.6,1787,85.1
"108906007",8,6.8,5,4.3,6,5.1,76,65
"108906009",1,100,0,0,0,0,0,0
"108906011",35,7.1,78,15.9,5,1,274,55.8
"108906042",244,45.1,14,2.6,57,10.5,63,11.6
"108906043",243,45.5,23,4.3,70,13.1,83,15.5
"108906044",372,51.2,33,4.5,88,12.1,186,25.6
"108906045",101,10.5,160,16.7,102,10.6,85,8.9
"108906046",172,24.7,71,10.2,81,11.7,92,13.2
"108906047",206,20.5,143,14.3,81,8.1,114,11.4
"108906048",104,13,119,14.9,78,9.8,122,15.3
"108906101",257,58.9,20,4.6,39,8.9,0,0
"108906103",200,68,8,2.7,43,14.6,0,0
"108906106",344,66.4,17,3.3,44,8.5,0,0
"108906107",386,53.3,26,3.6,57,7.9,0,0
"108906108",177,59,3,1,25,8.3,0,0
"108906111",326,35.4,145,15.8,58,6.3,0,0
"108906112",240,50.4,16,3.4,41,8.6,0,0
"108906114",441,89.6,42,8.5,48,9.8,0,0
"108906116",280,54.8,11,2.2,62,12.1,0,0
"108906119",218,54.8,8,2,72,18.1,0,0
"108906120",133,28.2,34,7.2,56,11.9,0,0
"108906121",363,67.7,22,4.1,45,8.4,0,0
"108906122",118,21.1,48,8.6,59,10.6,0,0
"108906123",293,54.8,32,6,59,11,0,0
"108906124",197,22.3,157,17.7,56,6.3,0,0
"108906126",196,34.2,39,6.8,52,9.1,0,0
"108906127",210,43.8,55,11.5,45,9.4,0,0
"108906128",123,22.7,55,10.1,49,9,0,0
"108906129",165,35.9,43,9.3,54,11.7,0,0
"108906130",391,67,12,2.1,66,11.3,0,0
"108906132",235,63.7,0,0,36,9.8,0,0
"108907001",165,15.1,116,10.6,98,8.9,1071,97.7
"108907002",16,25.8,0,0,4,6.5,29,46.8
"108907003",1,12.5,0,0,1,12.5,2,25
"108907006",2,0.5,121,30.3,4,1,275,68.8
"108907041",139,21,93,14.1,49,7.4,188,28.4
"108907102",179,29.1,72,11.7,31,5,0,0
"108907103",194,30.1,82,12.7,41,6.4,0,0
"108907107",173,24.5,93,13.2,52,7.4,0,0
"108907108",174,29.2,64,10.8,46,7.7,215,36.1
"108907109",351,48.5,66,9.1,53,7.3,0,0
"108908001",458,20.5,236,10.6,209,9.4,2199,98.4
"108908002",284,15,258,13.7,161,8.5,1849,97.9
"108908004",29,6.7,96,22.2,5,1.2,348,80.4
"108908038",1,100,0,0,0,0,1,100
"108908039",22,42.3,2,3.8,7,13.5,19,36.5
"108908041",224,26.8,157,18.8,60,7.2,164,19.6
"108908042",274,31.2,116,13.2,67,7.6,238,27.1
"108908043",394,42.7,128,13.9,49,5.3,33,3.6
"108908044",245,33.9,102,14.1,50,6.9,172,23.8
"108908101",188,25.4,70,9.5,44,6,0,0
"108908102",233,46.4,32,6.4,44,8.8,0,0
"108908104",181,39.6,41,9,32,7,0,0
"108908105",204,44.2,32,6.9,47,10.2,0,0
"108908107",191,41.4,39,8.5,32,6.9,0,0
"108908108",248,57.7,27,6.3,24,5.6,0,0
"108908109",241,41.6,45,7.8,40,6.9,0,0
"108908110",95,15.1,89,14.1,33,5.2,0,0
"108908111",194,39.9,43,8.8,35,7.2,0,0
"108908112",309,53.6,31,5.4,41,7.1,0,0
"108908113",222,48.6,30,6.6,30,6.6,0,0
"108908114",250,46.8,48,9,44,8.2,0,0
"108908115",207,29,81,11.3,37,5.2,0,0
"108908116",230,49,41,8.7,29,6.2,0,0
"108908121",2,0.5,0,0,25,5.8,0,0
"108909001",359,17,289,13.7,130,6.1,2049,96.9
"108909002",523,28.4,210,11.4,121,6.6,1670,90.6
"108909003",497,22.6,269,12.2,181,8.2,1978,90.1
"108909004",1,100,0,0,0,0,0,0
"108909005",45,42.5,1,0.9,6,5.7,55,51.9
"108909006",180,50.3,0,0,8,2.2,260,72.6
"108909007",726,40.6,152,8.5,143,8,1558,87.2
"108909009",95,12.3,153,19.7,11,1.4,772,99.6
"108909011",44,52.4,2,2.4,9,10.7,51,60.7
"108909041",251,26.6,147,15.6,61,6.5,0,0
"108909042",241,39.2,52,8.5,55,8.9,0,0
"108909043",312,30.1,139,13.4,81,7.8,0,0
"108909044",349,39.7,80,9.1,106,12.1,0,0
"108909045",337,41.3,69,8.5,87,10.7,0,0
"108909046",356,53.2,63,9.4,53,7.9,0,0
"108909047",379,60.4,56,8.9,66,10.5,0,0
"108909048",392,44,76,8.5,72,8.1,0,0
"108909101",322,45,26,3.6,62,8.7,0,0
"108909106",303,42.3,32,4.5,62,8.6,0,0
"108909107",512,76.2,17,2.5,70,10.4,0,0
"108909108",322,41.6,20,2.6,55,7.1,0,0
"108909110",314,51.6,15,2.5,53,8.7,0,0
"108909112",243,35.4,39,5.7,43,6.3,0,0
"108909113",395,48.8,22,2.7,41,5.1,0,0
"108909115",320,45.6,9,1.3,49,7,0,0
"108909116",539,97.1,10,1.8,31,5.6,0,0
"108909117",752,99.1,12,1.6,51,6.7,0,0
"108909118",346,51.7,19,2.8,47,7,0,0
"108909119",159,24.4,38,5.8,36,5.5,0,0
"108909120",284,42.2,20,3,32,4.8,0,0
"108909121",281,43.9,33,5.2,35,5.5,0,0
"108909122",580,94.5,20,3.3,65,10.6,0,0
"108909123",417,91.6,10,2.2,45,9.9,0,0
"108909124",304,33.8,42,4.7,54,6,0,0
"108909125",263,44.8,18,3.1,40,6.8,0,0
"108909126",394,62.5,13,2.1,29,4.6,0,0
"108909127",482,98,13,2.6,29,5.9,0,0
"108909128",398,80.1,11,2.2,31,6.2,0,0
"108909129",345,66.3,15,2.9,21,4,0,0
"108909130",267,41.7,10,1.6,41,6.4,0,0
"108909131",461,59.4,0,0,40,5.2,0,0
"108909134",337,57.6,28,4.8,17,2.9,0,0
"108909136",418,70.4,5,0.8,53,8.9,0,0
"108910001",150,26.8,41,7.3,37,6.6,502,89.6
"108910004",3,75,0,0,1,25,0,0
"108910041",123,46.4,44,16.6,27,10.2,0,0
"108910102",329,76.5,38,8.8,16,3.7,0,0
"108910104",284,78.5,25,6.9,25,6.9,0,0
"108910105",122,43.6,52,18.6,26,9.3,0,0
"108911001",214,14.2,152,10.1,76,5,1285,85.1
"108911007",194,12.4,164,10.5,108,6.9,1363,87.4
"108911008",24,6.1,35,8.9,11,2.8,380,96.9
"108911041",157,20.2,118,15.2,54,7,150,19.3
"108911042",183,21.1,119,13.7,62,7.2,58,6.7
"108911101",157,23.4,104,15.5,49,7.3,0,0
"108911102",191,29.9,29,4.5,52,8.2,0,0
"108911103",348,48.9,53,7.5,55,7.7,0,0
"108911104",258,41.5,55,8.9,37,6,0,0
"108911105",248,55.6,67,15,28,6.3,0,0
"108911107",281,52.3,72,13.4,35,6.5,0,0
"108911108",286,40.8,95,13.6,34,4.9,0,0
"108911109",294,39.7,75,10.1,47,6.4,0,0
"108912001",794,27.9,294,10.3,207,7.3,2533,88.9
"108912004",1088,43.2,177,7,195,7.7,2186,86.8
"108912005",40,64.5,0,0,10,16.1,2,3.2
"108912007",542,25.1,203,9.4,148,6.9,1925,89.3
"108912008",50,14.1,89,25.1,7,2,329,92.7
"108912010",59,14,100,23.7,10,2.4,422,100
"108912041",337,48,91,13,62,8.8,92,13.1
"108912042",357,42.9,139,16.7,81,9.7,97,11.7
"108912043",611,74.9,62,7.6,98,12,154,18.9
"108912044",340,44.9,129,17,64,8.4,111,14.6
"108912045",548,66.5,115,14,78,9.5,95,11.5
"108912046",343,42.6,138,17.1,62,7.7,132,16.4
"108912048",630,75.7,103,12.4,71,8.5,101,12.1
"108912049",521,63.5,52,6.3,79,9.6,119,14.5
"108912101",351,71.8,0,0,44,9,0,0
"108912102",275,33.9,45,5.5,54,6.7,0,0
"108912104",245,49.1,23,4.6,42,8.4,0,0
"108912105",305,76.6,24,6,34,8.5,0,0
"108912106",270,53.8,28,5.6,52,10.4,0,0
"108912107",267,61.4,50,11.5,32,7.4,0,0
"108912108",217,43.3,37,7.4,36,7.2,0,0
"108912109",377,71,59,11.1,45,8.5,0,0
"108912110",357,57.3,41,6.6,30,4.8,0,0
"108912111",429,67.3,38,6,40,6.3,0,0
"108912112",341,69.6,33,6.7,47,9.6,0,0
"108912113",403,55.1,55,7.5,46,6.3,0,0
"108912114",408,69,33,5.6,46,7.8,0,0
"108912115",287,47.4,32,5.3,47,7.8,0,0
"108912116",259,42.1,46,7.5,38,6.2,0,0
"108912117",238,53.1,32,7.1,36,8,0,0
"108912118",498,77.1,26,4,39,6,0,0
"108912120",505,80.4,37,5.9,53,8.4,0,0
"108912121",240,43.7,48,8.7,36,6.6,0,0
"108912122",327,69.1,40,8.5,39,8.2,0,0
"108912123",545,80.1,57,8.4,44,6.5,0,0
"108912124",490,69.9,43,6.1,56,8,0,0
"108912126",504,82,45,7.3,52,8.5,0,0
"108912127",593,74.8,52,6.6,69,8.7,0,0
"108913001",394,16.1,197,8,200,8.2,2066,84.4
"108913003",26,42.6,1,1.6,3,4.9,40,65.6
"108913005",4,30.8,0,0,2,15.4,1,7.7
"108913006",430,21,105,5.1,192,9.4,1394,68.1
"108913007",4,12.9,0,0,5,16.1,0,0
"108913008",21,34.4,0,0,8,13.1,5,8.2
"108913009",54,20.5,13,4.9,14,5.3,264,100
"108913041",426,40.6,48,4.6,95,9.1,324,30.9
"108913042",178,23.9,40,5.4,82,11,204,27.4
"108913043",150,17.1,84,9.6,80,9.1,255,29
"108913044",224,20.6,86,7.9,102,9.4,358,32.9
"108913102",180,33.2,18,3.3,40,7.4,0,0
"108913103",184,25.2,49,6.7,44,6,0,0
"108913104",182,26.9,35,5.2,76,11.2,0,0
"108913106",354,48.4,29,4,46,6.3,0,0
"108913109",254,27.2,33,3.5,81,8.7,0,0
"108913110",151,26.6,21,3.7,36,6.3,0,0
"108913111",109,11.9,57,6.2,76,8.3,0,0
"108913112",308,40.6,39,5.1,61,8,0,0
"108913113",356,43.5,34,4.2,57,7,0,0
"108913114",167,18.9,38,4.3,61,6.9,0,0
"108913117",225,40.6,27,4.9,40,7.2,0,0
"108913118",19,5.7,0,0,21,6.3,0,0
"108914001",13,8,26,16,16,9.9,162,100
"108914041",18,13.3,17,12.6,10,7.4,0,0
"108914101",71,25.2,7,2.5,9,3.2,0,0
"108915001",57,21,9,3.3,16,5.9,248,91.2
"108915041",59,24.3,2,0.8,18,7.4,0,0
"108915101",197,38.7,21,4.1,32,6.3,0,0
"108916001",355,29.1,97,7.9,58,4.7,1084,88.7
"108916041",296,51.2,50,8.7,37,6.4,346,59.9
"108916042",439,66,75,11.3,57,8.6,22,3.3
"108916102",385,84.2,12,2.6,37,8.1,0,0
"108916103",415,84.2,15,3,20,4.1,0,0
"108916104",331,81.3,29,7.1,29,7.1,0,0
"108916105",316,88.3,13,3.6,22,6.1,0,0
"108916106",220,73.6,24,8,24,8,0,0
"109901001",5,1.7,2,0.7,32,11.1,134,46.4
"109902001",5,2.8,3,1.7,25,14,68,38
"109903001",4,1.3,12,4,39,13.1,133,44.6
"109904001",18,3.4,43,8,66,12.3,515,96.3
"109904010",0,0,0,0,0,0,1,100
"109904041",45,10.1,36,8.1,50,11.2,71,16
"109904101",25,14.4,0,0,15,8.6,0,0
"109904104",83,19.7,4,0.9,41,9.7,0,0
"109904109",91,20.6,11,2.5,34,7.7,0,0
"109905001",0,0,25,12.4,25,12.4,141,70.1
"109905101",4,2,6,3.1,22,11.2,0,0
"109907001",9,4.5,13,6.5,19,9.5,184,92
"109907041",20,14.1,15,10.6,16,11.3,0,0
"109907101",45,12.9,18,5.1,31,8.9,0,0
"109908101",47,29.7,8,5.1,22,13.9,0,0
"109910101",16,8.1,11,5.6,25,12.6,42,21.2
"109911001",6,1.3,40,8.8,59,12.9,364,79.8
"109911010",0,0,0,0,1,100,1,100
"109911041",14,4.1,26,7.7,46,13.6,0,0
"109911101",34,9,2,0.5,46,12.2,0,0
"109911102",24,7.1,23,6.8,40,11.8,0,0
"109912001",13,4,33,10.2,34,10.6,85,26.4
"109913001",4,1.1,17,4.8,45,12.8,102,29
"109914001",12,5.1,4,1.7,49,20.7,88,37.1
"110901001",12,5.1,7,3,26,11.1,98,41.7
"110902001",19,2.5,57,7.4,108,14,768,99.4
"110902041",35,5.8,56,9.3,77,12.8,351,58.5
"110902042",40,8.8,27,5.9,74,16.3,0,0
"110902104",86,22.2,18,4.7,41,10.6,0,0
"110902105",1,0.3,7,2.1,59,17.9,0,0
"110902106",32,7.2,0,0,54,12.2,0,0
"110905001",8,1.9,5,1.2,31,7.2,128,29.8
"110906001",1,0.5,16,7.4,29,13.4,184,85.2
"110906101",4,1.9,10,4.7,27,12.6,0,0
"110907001",0,0,15,8,10,5.3,175,93.6
"110907002",0,0,0,0,1,25,2,50
"110907041",4,3,24,18,13,9.8,0,0
"110907101",21,7.5,24,8.6,19,6.8,0,0
"110908001",2,1.1,11,6,18,9.8,80,43.5
"111901001",61,3.1,164,8.3,210,10.7,1771,90.1
"111901002",0,0,0,0,6,16.2,27,73
"111901041",86,11.2,77,10,91,11.8,151,19.6
"111901042",39,4.6,102,12.1,87,10.3,117,13.8
"111901102",37,4.4,59,7,62,7.3,0,0
"111901104",152,29.8,16,3.1,30,5.9,0,0
"111901105",57,10.5,46,8.5,55,10.1,0,0
"111901106",16,2.7,44,7.4,53,8.9,0,0
"111901107",26,4.4,33,5.6,122,20.5,0,0
"111901108",105,25.6,47,11.5,33,8,0,0
"111902003",1,0.6,12,7.5,11,6.9,110,68.8
"111902102",11,4.8,6,2.6,20,8.7,0,0
"111903001",3,1.2,17,7.1,16,6.6,238,98.8
"111903041",2,1.1,7,3.7,16,8.5,28,14.8
"111903101",1,0.3,3,0.8,18,5.1,0,0
"112901002",80,6.5,76,6.2,135,11,1193,97.3
"112901041",92,9.7,59,6.2,122,12.9,0,0
"112901102",97,17.8,0,0,33,6.1,0,0
"112901104",6,3.9,3,1.9,23,14.8,0,0
"112901105",92,38.2,5,2.1,8,3.3,0,0
"112901106",9,3.7,8,3.3,9,3.7,0,0
"112901107",46,14.6,14,4.4,36,11.4,0,0
"112901108",126,19.2,35,5.3,72,11,0,0
"112905001",2,1,24,11.6,29,14,173,83.6
"112905101",9,4.9,4,2.2,24,13,0,0
"112906001",13,5.8,25,11.2,29,12.9,168,75
"112906101",37,12.6,11,3.7,24,8.2,0,0
"112907001",25,7.6,1,0.3,30,9.1,107,32.5
